cell_id,x,y
177,3161.04368,1126.7593200000001
178,3839.62625,1135.4877083333333
180,3482.6603499999997,1129.6101999999998
182,2335.5714347826083,1130.7717391304348
183,3918.7597142857144,1155.0796428571427
184,2417.1575454545455,1164.1160909090909
185,3102.3595,1150.3768125
186,2570.9733333333334,1197.919761904762
187,2795.484476190476,1163.1668095238097
188,2888.5756666666666,1173.812777777778
189,3013.2763333333332,1161.5781666666667
190,3612.593515151515,1162.9151515151514
191,2943.78025,1177.42175
192,3764.069925,1175.4185750000001
193,2724.1216875,1183.2886875
194,3175.494357142857,1186.468
195,2514.7787083333333,1174.8775416666667
196,2302.8740000000003,1183.7718461538461
197,3065.1152727272724,1199.4284545454545
198,2073.5106666666666,1206.582
199,3139.008961538462,1231.779923076923
201,3257.67428,1197.8998
202,3508.6755,1177.8895
203,2988.729379310345,1223.6495862068966
204,3054.36675,1240.482625
205,2167.009666666667,1243.5481666666667
206,2843.138476190476,1212.7512857142856
207,3364.29275,1246.49225
208,2656.7451923076924,1196.2591923076923
209,2098.8451666666665,1251.7863333333332
210,2483.339333333333,1231.1005333333335
212,2337.460642857143,1235.1812142857143
213,3298.023923076923,1238.5849230769231
214,3885.1132258064513,1236.9889032258066
215,2032.3993999999998,1256.5474
216,3209.668888888889,1258.9015555555554
217,2600.5084500000003,1251.94365
218,2873.0943636363636,1269.2556363636363
219,2939.3310625,1263.5511875
220,2215.176625,1248.88425
221,2388.71575,1241.8301666666666
222,3080.534052631579,1277.0964736842104
223,2976.208833333333,1301.7570555555556
224,2094.1446,1284.5738999999999
225,2286.528611111111,1269.3276666666668
226,3551.715882352941,1290.8801176470588
227,3737.4602666666665,1273.2054444444445
228,2022.4580384615385,1308.1537692307693
229,3230.794692307692,1315.7947692307694
230,2443.3303846153844,1293.1052307692307
231,3884.899454545455,1309.1450909090909
232,3141.445391304348,1305.436739130435
234,3386.233230769231,1285.109846153846
235,2467.9193333333333,1338.5653333333332
236,2208.6977777777774,1317.6147777777778
237,3452.9849259259263,1322.6659259259259
238,2785.413086956522,1293.0187391304348
239,2552.202724137931,1309.2735517241379
240,2687.8562500000003,1322.5185833333333
241,2632.82845,1331.70775
242,3178.6715454545456,1345.9887272727274
243,3616.9739705882353,1319.8949705882353
244,2279.3801249999997,1317.308125
245,2742.649571428571,1344.2768571428571
246,2893.9142666666667,1328.9370000000001
247,2825.8496,1356.5955333333334
248,2162.220823529412,1353.3219411764708
249,3318.969052631579,1329.3252631578948
250,2375.2313333333336,1331.8103333333333
251,3399.2575454545454,1355.1303636363637
252,3691.2286470588238,1354.9052352941176
253,2099.208,1343.917625
254,3982.687928571429,1363.2601666666665
255,2571.2260476190477,1372.5871904761905
256,2239.3231,1386.1362
257,2290.86425,1357.23625
258,2458.4623333333334,1393.2383333333335
259,2934.3825862068966,1375.8912068965517
260,3003.6619523809522,1382.0191904761905
261,2326.5104,1365.3007
262,3518.448358974359,1374.222717948718
263,3265.99055,1396.8448
264,2129.7102105263157,1414.9778947368422
265,3367.7406666666666,1400.5410000000002
266,2299.1261304347827,1414.5173043478262
267,2705.6061,1390.0225
268,2779.403291666667,1404.6175416666667
269,3143.2578000000003,1387.34568
270,3206.73465,1412.55025
271,3069.656,1411.0442222222223
272,3872.7106785714286,1386.7327142857143
273,3104.92625,1440.0009375
274,2379.14325,1423.9044999999999
275,3486.4765714285713,1429.4317142857142
276,1985.1582999999998,1395.133
277,2576.5661666666665,1428.8736666666666
278,2420.0199375,1446.44775
279,2671.2637894736845,1447.3617368421053
280,2619.83395,1459.24885
281,3326.633608695652,1457.8339130434783
282,2046.9205769230769,1456.6897307692307
283,2534.2024782608696,1443.9014347826087
284,3435.6134583333333,1431.070125
285,2766.027,1483.5086000000001
286,3694.1101904761904,1458.9219523809525
287,3872.0216,1478.7376666666667
288,2340.8654,1479.8288666666667
289,2278.1653333333334,1474.2618333333335
290,2397.2832222222223,1502.2698333333333
291,2474.4484210526316,1491.645
292,2956.8196923076925,1486.713692307692
293,3542.1097142857143,1479.2379523809523
294,3272.5449166666663,1479.0982916666665
295,3779.915827586207,1475.6923103448275
296,3962.4532,1493.251
297,3423.983333333333,1505.0384761904763
298,3606.999891304348,1491.6714565217392
300,3077.33016,1492.40968
301,2086.0639375,1495.850625
302,3011.5841538461536,1533.3204615384616
303,3828.003,1523.8732307692308
304,2218.352956521739,1529.7333478260869
305,3510.1374230769234,1532.2443461538462
306,2131.794,1550.2030000000002
307,2707.4269523809526,1503.9852857142857
308,1990.0772413793102,1533.4706896551725
309,3286.9265789473684,1543.1426842105263
310,2913.01775,1546.71525
311,3111.13704,1551.11628
313,2505.283277777778,1558.9012777777778
314,3767.983578947368,1559.3449473684211
315,2359.2259444444444,1560.2098888888888
316,2784.9460000000004,1544.9913076923076
317,2729.354294117647,1566.6824705882352
318,3683.2077027027026,1549.789837837838
319,3226.867466666667,1562.1285333333333
320,3810.1019,1585.5184
321,3856.0422,1573.5417499999999
322,2604.0879999999997,1611.8609999999999
323,2127.224388888889,1599.8162222222222
324,2300.3763125,1597.304875
325,2861.638166666667,1594.1974166666666
326,3430.379137931034,1585.7371379310346
327,3617.8286842105263,1588.8580526315789
328,3949.5551777777778,1597.286377777778
329,2823.4226,1616.4436
330,2937.1415454545454,1605.0430000000001
331,2462.1342380952383,1611.5465714285715
332,3540.7093333333332,1613.5151
333,2216.109214285714,1612.5365714285713
334,3725.2602592592593,1614.0317037037037
335,3663.838904761905,1626.5710476190475
336,3785.2089285714287,1636.8522142857144
337,3880.6987307692307,1636.3732692307692
338,3198.5270869565215,1622.3197826086957
339,2905.7244,1649.4154000000003
340,2726.219,1642.2682
341,3443.5420645161294,1645.0058387096774
342,2311.4990714285714,1669.1633571428572
343,3014.735117647059,1635.4979411764707
345,2544.5280769230767,1674.6936923076923
346,2846.154666666667,1656.884
347,3166.10104,1664.47736
348,3095.0080000000003,1644.5028863636364
349,3239.6200000000003,1665.4403333333332
350,3738.1068108108107,1694.5218108108108
351,2986.6564583333334,1689.9217083333333
352,2455.4478214285714,1694.4254642857143
353,2646.0478181818185,1697.4124545454545
354,2231.883909090909,1708.4029545454543
355,3587.685090909091,1672.8275454545453
356,3645.29271875,1707.78303125
357,3482.011233333333,1731.3281333333332
358,3563.4414814814813,1733.127962962963
359,3875.979538461538,1723.3824615384617
360,3188.6803333333332,1733.939
361,2341.9120000000003,1726.7525882352943
362,3354.6887,1733.25445
363,2024.7569999999998,1731.9774444444445
364,2129.066894736842,1738.0922105263157
365,3961.745961538462,1744.8346923076922
366,2632.4905652173916,1742.8058260869566
367,2525.8720555555556,1746.5311111111112
368,2315.8485,1773.64
369,2720.135,1749.4726315789476
370,2456.2443333333335,1769.9085714285716
371,3819.158378378378,1781.1844054054054
372,2053.929727272727,1786.3525454545454
373,2766.8234,1796.4716
374,3117.1875,1791.8105
375,3618.129096774194,1786.5880645161292
376,3904.1144999999997,1797.6544000000001
377,2682.3183846153847,1804.070923076923
378,2611.0136923076925,1813.1747692307692
379,2189.8523333333333,1811.2898333333333
380,3272.005333333333,1816.749
381,3125.7376666666664,1821.4193333333333
382,3426.918035714286,1824.45125
383,3732.496923076923,1815.5088461538462
385,2099.2296,1832.8957999999998
386,2256.494947368421,1832.8535789473685
387,3343.820111111111,1826.2755555555555
388,3661.6305,1830.3076666666666
389,2026.1396666666667,1836.6363333333331
390,3787.3204375,1843.8555
391,2814.96745,1853.8216499999999
392,3953.7268076923074,1856.389576923077
393,2958.5504444444446,1881.3914444444445
394,2534.178043478261,1844.8906521739132
395,3536.260583333333,1854.7736666666667
396,2877.3723125,1882.2906875
397,2464.236266666667,1872.2256666666665
398,2706.3074166666665,1857.2894999999999
399,3257.7994,1860.3678
400,3311.3205714285714,1881.5702857142858
401,2751.9405714285713,1887.9118571428571
402,3356.945714285714,1883.9435714285714
403,3588.3884999999996,1885.0871666666665
404,1980.5697647058823,1853.1811764705883
405,3679.8141000000005,1889.6679
406,2137.434076923077,1887.8285384615385
407,3856.290892857143,1888.4213214285714
408,3616.6155,1909.2449285714285
409,2672.2538,1907.21745
410,3416.4993999999997,1916.1454
411,2829.1236,1919.9145199999998
412,2497.9415789473683,1928.9899999999998
413,2578.1474545454544,1913.4152727272726
415,3308.0601428571426,1915.483
416,3842.6594285714286,1954.2736666666667
417,3689.2383,1945.4204000000002
418,2311.486888888889,1920.2795555555556
419,2034.4033333333334,1946.6626666666664
420,3093.1135,1919.67525
421,3158.6389999999997,1933.2983333333334
422,3524.2303333333334,1939.8903333333333
423,3378.0497777777778,1969.1745555555556
424,3756.9275000000002,1944.70295
425,2264.9122666666667,1950.7687333333333
426,2655.0866363636364,1954.4678181818183
427,3630.1127500000002,1960.24125
428,2590.949,1991.097125
429,2135.1259999999997,1964.9326666666666
430,3286.1371,1963.7561
431,3454.9010000000003,1975.3205625
432,3581.1334705882355,1974.8181764705882
433,3922.4013235294115,1975.6392352941175
434,4354.267785714286,80.32326714285715
435,4495.363666666667,181.23796296296297
436,4356.925142857142,182.4725857142857
437,5107.8104,221.27208000000002
438,5080.740375,245.0168
439,4320.490222222222,257.0646222222222
440,4937.649466666667,255.30219333333335
441,5090.722545454545,288.05629090909093
442,4980.484952380952,291.6472761904762
443,5276.441142857143,290.4246928571429
444,5098.408399999999,319.88512000000003
445,4327.199333333333,321.96850666666666
446,4926.492416666667,335.62438333333336
447,5039.9367,328.55037000000004
448,4783.77276,338.451288
449,5004.421125,366.045625
450,4680.541631578947,388.42083157894734
451,5271.020631578947,389.37895789473686
452,4587.729827586207,398.1494793103448
453,5369.421428571428,401.29582857142856
454,4754.607208333334,409.90442916666666
455,4942.6792,419.45565999999997
456,5436.744000000001,405.64594999999997
457,4506.1655,411.1071541666667
458,4459.097545454546,447.4501772727272
459,4697.5103125,443.57355625
461,5184.620242424242,447.92657272727274
462,5302.877454545454,434.08149090909086
463,4833.286999999999,459.9432173913043
464,4405.767884615385,453.09772692307695
465,4638.725130434783,472.287752173913
466,5057.4852,456.39276
467,5340.8075,465.22880714285714
468,5568.23075,469.66497499999997
469,5386.97,498.59090000000003
470,4007.972333333333,489.4988333333333
471,5444.868,491.2663357142857
472,4232.33,496.5951555555555
473,5019.459916666667,495.7485
474,4730.139130434783,503.8357956521739
475,4549.257857142858,519.1296571428571
476,5455.7585,528.17318
477,5181.735842105263,525.4951315789473
478,5252.719875,523.5149875
479,5046.699590909091,541.9697363636363
480,4716.533541666667,557.5309416666666
481,5555.279714285714,564.3521857142857
482,5247.860555555556,567.1362666666666
483,5098.359875,567.07461875
484,4837.110947368421,565.4150789473684
485,4990.65994117647,582.1472529411765
486,4914.4929999999995,586.1000705882352
487,5155.36725,584.574925
488,4635.7827,586.464295
489,4774.562238095238,634.5952761904762
490,5033.111777777778,610.5103888888889
491,4637.776857142857,626.2164857142858
492,5138.915272727273,630.2552454545455
493,4178.2360625,634.948709375
494,5071.466153846153,634.5550076923076
496,4853.250142857143,640.4763857142858
498,4605.848222222222,656.7770777777778
499,5102.672125,672.959175
502,4952.7314,694.3156799999999
503,4452.984,694.28975
504,4749.080666666667,694.1301083333333
505,5184.607375,720.5346
506,4816.172333333333,702.1283416666666
508,4671.288153846153,733.9110615384616
509,4879.58884,714.937468
510,4471.033333333334,741.41955
511,5519.5858,751.85208
512,4599.199647058824,757.3415235294117
513,5239.753,774.4646
514,4534.018333333333,794.0048999999999
515,4924.288153846153,786.2294153846154
516,4588.6613333333335,813.3595666666666
517,5116.438272727273,804.4275272727272
518,5432.235416666666,822.1065750000001
519,5260.255125,831.6166125
520,4936.697538461538,838.2444153846154
521,5029.4906875,825.84553125
522,4845.6513749999995,819.390125
523,5658.3094,855.9770000000001
524,4757.1924285714285,857.8978285714286
525,5063.524333333334,871.803325
526,5202.916363636364,861.1784090909091
527,5586.737833333333,886.77285
528,5259.7769,880.63766
529,4750.098599999999,891.4793400000001
531,5533.359375,938.80675
532,5028.582166666666,939.9184833333334
533,5093.236428571428,954.7034857142856
534,5578.477199999999,967.1696
535,5665.282,962.43025
536,5515.596846153847,990.3605384615385
537,5639.981571428571,997.9205857142857
539,5363.687,1005.29355
540,5438.571181818182,998.1177727272727
541,4913.64125925926,1013.9248814814814
542,5697.623,1015.36212
543,5490.8364375,1044.8505
544,5325.4728000000005,1047.2966000000001
545,5095.956666666666,1045.6373333333333
546,5254.018,1049.9816666666668
547,5197.815142857143,1052.0248571428572
548,5438.02,1082.45775
549,5293.332181818182,1106.649818181818
550,5370.21375,1094.627
551,5091.788625,1109.80025
552,4959.942869565218,1112.9604347826087
553,5230.650083333333,1135.8710833333332
554,5438.794923076924,1141.22
555,5023.835636363637,1142.076409090909
556,5094.063222222223,1162.5346666666667
557,5320.146555555556,1175.8629444444443
558,5377.6744,1168.5983
559,5611.203111111111,1194.867
560,5216.153600000001,1195.1986666666667
561,5270.835,1200.6201428571428
562,5152.337538461539,1189.2244615384616
563,5518.800884615384,1211.2803461538463
564,5434.491,1242.4184761904762
565,5070.38325,1212.460375
566,4086.6677058823525,1220.6338823529413
567,5631.3225,1239.3573125
568,5363.851619047619,1238.5970952380953
569,5738.334351351351,1268.0966756756757
570,5612.549210526316,1275.136
571,4068.1349666666665,1301.0786666666668
572,4188.4963333333335,1298.3221333333336
573,4141.2084444444445,1308.6402222222223
574,4298.70275,1334.63375
575,5592.628833333333,1342.2838333333332
576,5669.144916666667,1341.7392499999999
577,5839.118172413793,1332.788827586207
578,4130.567703703704,1377.0040370370368
579,5759.04055,1368.09275
581,4365.74225,1415.1864166666667
582,4266.522346153846,1414.8281153846156
583,4429.845714285714,1424.332285714286
584,5808.07975,1435.72255
585,5718.8979375,1427.0765625
586,4588.5078,1449.5295333333333
587,4542.026857142858,1466.5947142857144
588,5876.806684210526,1482.852842105263
589,4325.8033749999995,1463.1285
590,4372.557611111111,1499.8796666666667
591,4458.229631578947,1505.9448947368421
592,4078.5285357142857,1505.4586428571426
593,4207.74351724138,1522.8084137931035
594,4509.216909090909,1539.9651818181817
595,4070.8568571428573,1577.918357142857
596,4523.950411764706,1575.5343529411764
597,4111.581142857142,1601.350142857143
598,4344.312333333333,1597.4375555555555
599,4414.2581666666665,1584.0086666666666
600,4185.52616,1595.14636
601,4496.9312222222225,1627.9613333333334
602,4083.2875,1640.9598636363635
603,4448.061,1665.6195
604,4181.715678571429,1660.2611785714287
605,4272.341441176471,1659.4804411764705
606,4577.0830000000005,1629.2994444444444
607,4014.6097428571434,1679.6355142857144
608,4074.137222222222,1704.0880555555555
609,4532.766666666666,1715.2348333333332
610,4614.446333333333,1719.7473333333335
611,4375.512379310345,1701.989379310345
612,4178.514903225807,1732.3129677419354
613,4454.947411764706,1728.6798235294118
614,4654.498727272727,1746.908909090909
615,4340.664695652174,1753.5090434782608
616,4102.860230769231,1749.8024615384616
617,4251.5845714285715,1748.6066428571428
618,4708.00175,1773.90385
619,4462.721272727273,1785.1220454545453
620,4535.15035,1793.7669
621,4308.992470588236,1805.4063529411765
622,4598.986235294118,1812.9184705882353
623,4036.3626315789475,1797.5633157894738
624,4243.975136363636,1826.6863181818183
625,4656.1625,1828.5
626,4753.4839999999995,1831.4523333333334
627,4166.5707,1812.0671
628,4100.623466666667,1840.6226
629,4419.0009375,1836.368
630,4334.426851851852,1849.3288518518518
631,4273.575,1884.534666666667
632,4537.7912352941175,1860.5174411764706
633,4394.4294666666665,1892.1586666666667
634,4853.234666666666,1868.7385000000002
635,4749.870105263159,1895.5436842105264
636,4208.562473684211,1876.5684210526317
637,4319.876913043478,1916.5424347826088
638,4128.273571428572,1903.2232857142858
639,4036.187857142857,1918.6976071428574
640,4679.557052631579,1914.379947368421
641,4561.27347368421,1931.729105263158
642,4179.2195,1936.2165
643,4422.345894736842,1936.162105263158
644,4877.1148,1934.6726999999998
645,4495.405049999999,1941.0425500000001
646,4341.878481481482,1965.6008518518518
647,4804.277052631579,1968.5533157894736
648,5061.494571428571,1960.4042571428572
649,4257.105206896552,1992.6584482758622
652,7353.337600000001,464.22785999999996
653,7280.7471000000005,472.80127000000005
654,7436.6612,509.3941
655,7353.446333333332,526.8525666666667
656,7206.01675,529.053103125
657,7398.2984,544.55426
658,7284.750266666667,540.6828266666666
659,7145.305869565217,568.917243478261
660,7248.475181818182,580.064890909091
661,7319.842882352941,608.9956647058823
662,7102.36447368421,625.9430421052631
663,7178.624176470588,620.0968882352942
664,7424.136571428571,601.2532928571428
665,7265.415153846154,643.2526615384614
666,7471.4456666666665,656.8343733333334
667,7177.54575,659.1720625
668,7337.7686,672.52424
669,7402.2758,688.73334
670,6946.9480625,677.90459375
671,7078.6911818181825,691.7822909090909
674,7442.734428571429,723.8132857142857
675,6995.81276923077,720.3445230769231
676,7156.725,724.25915
677,7319.455583333333,735.737075
678,7219.013333333333,742.5916555555555
679,7083.627399999999,751.6935466666667
680,6929.324652173913,776.394495652174
681,7430.93047826087,783.428543478261
682,7497.977538461539,778.8285307692307
683,7367.5135625,771.839825
684,7027.6956666666665,781.0147999999999
685,7275.4008,789.4192066666667
686,7160.153307692308,795.0166615384616
688,7342.270799999999,834.175056
689,6983.226,842.9208333333333
690,6914.236071428572,836.2107857142857
691,7395.799923076924,876.1487807692307
692,7258.222678571428,902.9013892857143
693,7307.569772727273,920.0848272727272
694,7223.357625000001,928.18073125
696,7406.051388888888,965.3162944444443
697,7551.848583333333,1015.7379500000001
698,7441.066049999999,1028.766795
699,7328.550260869565,1027.905652173913
700,7448.275523809523,1090.4867142857142
701,7686.812416666667,1100.633
702,7554.1811935483875,1088.449
703,7372.228933333333,1130.3128666666667
704,7427.380318181818,1200.5214545454546
705,7740.785214285715,1165.1135714285715
706,7355.522296296295,1188.9214814814816
709,7638.068125000001,1206.6221666666668
710,7546.942739130434,1214.448347826087
712,7730.1811333333335,1257.8643333333334
713,7821.222599999999,1292.7692000000002
714,7605.422285714286,1299.877
715,7654.813411764706,1329.960882352941
716,7751.8705,1330.45
718,7861.022352941177,1319.8528823529412
719,7835.3914,1368.276
720,7675.251235294118,1382.481882352941
721,7922.63775,1384.0336
722,7788.231444444445,1397.7996666666668
723,7376.022857142858,1406.885
724,7730.588916666667,1405.6142499999999
725,7302.23395,1410.4287
726,7489.9006875000005,1432.280625
727,7121.41525,1418.123214285714
728,7426.399315789474,1460.2372631578949
729,7612.260620689654,1443.0764827586206
730,7072.0849677419355,1461.0624516129033
731,6878.112888888889,1455.5135555555555
732,7263.98623076923,1486.8124615384618
733,6930.246434782609,1495.7274347826087
734,7472.416727272727,1520.5717727272727
735,7169.1510384615385,1499.8046923076922
736,7224.9854374999995,1529.5589375
737,7288.299214285714,1547.589
738,7321.712133333333,1524.9744
739,7379.187214285715,1520.160357142857
740,6943.911195121951,1556.9698048780488
741,7444.697611111111,1572.1862777777778
742,7662.894214285714,1554.5021428571429
743,7731.7422,1557.1670000000001
744,6811.743111111112,1551.0411111111111
745,7367.501,1579.4133684210526
746,7156.200307692308,1569.981076923077
747,7825.0095,1573.9555833333334
748,7270.782125,1589.7070625
749,7040.377515151515,1597.677212121212
750,7104.5933749999995,1582.79905
751,6746.1685517241385,1592.6825862068965
752,7885.6635,1614.1435000000001
753,6982.027666666667,1603.3533333333332
754,6839.116478260869,1614.4273913043478
755,6900.592500000001,1616.397611111111
756,7678.230210526316,1624.1854210526317
757,7164.2984,1632.9769000000001
758,7447.131625,1617.42925
759,7759.137678571429,1631.2497500000002
760,7556.74534375,1620.72746875
761,7223.1868,1644.1061000000002
762,7837.335150000001,1653.3892
763,7322.741565217392,1647.0803913043478
764,6970.87512,1668.62856
765,7931.43824137931,1655.470724137931
766,7451.3264285714295,1655.7727142857143
767,6817.965210526316,1673.0801578947369
768,7036.431090909091,1667.4956818181818
769,7333.60265625,1695.2573125
770,7188.834272727272,1688.8896363636363
771,6707.552133333334,1674.8145333333334
772,7120.195352941177,1697.5178235294118
773,7492.567571428571,1686.0559285714285
774,7677.406625,1687.82421875
775,7602.993,1681.9800384615385
776,7533.857285714285,1699.3166428571428
777,7413.224714285715,1705.7944285714286
778,7736.9465,1721.14565
779,7458.343,1734.505375
780,6709.506526315789,1743.7606315789471
781,7249.255764705882,1720.4283529411764
782,6762.516857142858,1752.3905714285715
783,6822.006149999999,1743.3534
784,7053.322666666666,1739.7841333333333
785,7814.695941176471,1728.5344705882353
786,7627.567166666667,1733.2121666666665
787,6891.346,1726.865625
788,6979.113409090909,1732.7646363636363
789,7143.0179375,1743.453125
790,7506.563615384615,1749.0371538461538
791,7596.09405882353,1777.070588235294
792,7906.875157894737,1748.7078157894737
794,7697.993777777778,1769.837
795,7326.729875,1773.229625
796,7256.352588235294,1771.4851764705882
797,7401.942538461538,1776.339
798,7812.565115384616,1786.1380384615384
799,6719.2718,1802.1989
800,7149.6704375,1794.1771875
801,6899.5667368421055,1791.0557368421053
802,6987.912956521739,1796.4141739130434
803,6628.300909090909,1803.9145454545455
804,7657.325250000001,1800.6955833333334
805,7516.563875,1815.929875
806,6673.636583333333,1819.954
807,7460.088333333333,1824.738
808,7266.50875,1821.72025
809,7133.88494117647,1830.5367647058824
810,7854.2999411764695,1821.7088235294118
811,7918.992538461539,1825.8746153846153
812,6997.482352941176,1855.4475294117647
813,7571.006066666667,1827.1114
814,7622.4695,1847.0131666666666
815,6771.709681818183,1835.1143181818181
816,7720.048519999999,1832.8183999999999
817,6864.290545454545,1847.4618181818184
818,7212.410481481481,1848.3004814814815
819,6822.438142857143,1863.0567857142858
820,7302.692904761905,1874.7525238095238
821,7378.67947368421,1856.997105263158
822,7091.330199999999,1868.7093333333332
823,7921.999249999999,1884.5367999999999
824,6579.277000000001,1889.7935
825,7600.964499999999,1884.0645000000002
826,7676.512333333333,1887.1566666666668
827,7469.529666666667,1886.0428666666667
828,6932.917461538461,1872.6133846153848
829,7152.4288235294125,1897.3530588235294
830,7751.0206206896555,1892.3257586206896
831,7225.6111875,1913.1135625
832,7802.957461538462,1901.1718461538462
833,6705.229074074074,1900.8289629629628
834,7865.9300454545455,1920.0740909090907
835,6783.651821428571,1930.8606785714287
836,7357.870933333334,1925.9814000000001
837,7571.2450714285715,1926.5605714285714
838,7050.667272727273,1908.7333181818183
839,7713.376545454546,1930.7208181818182
840,6911.0984375,1936.8445625
841,7409.368421052632,1942.439947368421
842,6853.557772727273,1933.8164090909092
843,7674.824642857143,1953.8787857142856
844,7195.598214285715,1954.9332142857143
845,7521.921,1929.562625
846,7101.757142857144,1954.6408571428572
