gene,spotX,spotY,parent_id,parent_prob
NPPA,4151.357,7043.557,29430,1.0
NPPA,4144.419,7045.032,29430,0.6946221994724902
PAM,4903.589,7044.036,13216,1.0
NPPA,5200.95,7044.3,15165,0.6800735254367722
NPPA,5266.426,7044.553,28918,1.0
PAM,4879.048,7045.254,22910,1.0
MYH6,4914.273,7045.618,13216,1.0
MYOZ2,5320.877,7045.0,13515,0.6800735254367722
NPPA,5364.611,7046.926,13515,1.0
NPPA,4269.176,7048.176,18877,0.618465843842649
NPPA,4173.942,7049.87,29430,0.282842712474619
PAM,5006.526,7049.158,50087,0.4949747468305833
NPPA,4257.739,7049.891,18877,0.3535533905932738
NPPA,4296.619,7049.762,31307,0.3201562118716424
LDB3,4399.225,7051.029,16148,1.0
TBX5,4919.561,7050.526,13216,1.0
SLC39A8,5289.636,7051.909,28918,0.4242640687119284
NPPA,4012.795,7052.159,6454,0.917877987534291
NPPA,4162.317,7052.333,29430,0.6708203932499369
NPPA,4262.313,7052.563,18877,0.3162277660168379
MYBPC3,4896.181,7051.289,13216,1.0
NPPA,5044.935,7051.63,45274,0.1581138830084189
NPPA,5175.469,7051.02,15165,0.9899494936611666
SLC8A1,5279.833,7052.833,28918,0.7433034373659253
NPPA,4936.984,7053.281,13216,0.6726812023536854
LDB3,4870.327,7054.192,22910,1.0
NPPA,4256.613,7056.065,18877,0.1
NPPA,5181.177,7054.984,15165,0.9848857801796104
NPPA,4912.872,7055.641,13216,1.0
SLC39A8,5007.375,7054.844,50087,0.7071067811865476
MYBPC3,4429.417,7054.917,16148,0.874642784226795
PTN,5358.085,7055.831,13515,1.0
NPPA,4991.653,7058.347,50087,0.6726812023536854
MYBPC3,5193.087,7057.957,15165,0.4949747468305833
NPPA,5256.556,7058.302,28918,0.3201562118716424
MYBPC3,4431.289,7059.079,16148,0.917877987534291
MYBPC3,4856.811,7058.649,38424,1.0
NPPA,4018.267,7061.333,6454,0.9219544457292888
NPPA,4267.613,7060.0,18877,0.05
NPPA,5930.591,7060.955,15308,0.4609772228646444
NPPA,4846.173,7062.112,38424,0.8485281374238569
PAM,4998.879,7061.697,50087,1.0
NPPA,5288.667,7061.986,28918,0.1118033988749895
MYBPC3,4888.029,7062.721,22910,1.0
NPPA,5283.222,7063.389,28918,0.282842712474619
PAM,4511.289,7063.922,22395,0.3201562118716424
NPPA,5276.408,7063.845,28918,0.4949747468305833
MYBPC3,4411.769,7065.846,16148,1.0
MYL3,4403.871,7066.366,16148,1.0
NPPA,4876.103,7066.103,22910,1.0
PAM,4119.0,7066.617,11720,0.1414213562373095
NPPA,5915.756,7066.963,15308,1.0
NPPA,4449.212,7069.515,16148,0.4924428900898052
NPPA,4977.313,7068.906,50087,0.2
PAM,5349.154,7069.385,20748,1.0
FABP3,4519.8,7069.88,22395,0.8485281374238569
NPPA,4857.5,7071.0,38424,1.0
COL1A2,5355.6,7072.04,20618,1.0
NPPA,4448.605,7074.105,16148,0.4242640687119284
NPPA,4498.548,7071.81,22395,0.1802775637731994
TOP2A,4457.35,7074.425,16148,0.05
MYH6,4389.667,7076.238,16148,0.4743416490252569
MYH6,5114.349,7075.14,33930,0.25
NPPA,4029.309,7076.155,6454,0.2121320343559642
PAM,4825.171,7076.714,38424,0.05
NPPA,4979.33,7075.913,50087,0.1
COL1A1,5358.281,7076.969,20618,1.0
NPPA,4879.38,7077.408,22910,0.73824115301167
PAM,4399.722,7079.722,16148,0.7778174593052023
NPPA,4855.524,7079.774,38424,0.8845903006477066
COL1A2,5368.727,7081.182,20618,0.4949747468305833
NPPA,5947.842,7080.018,9452,0.618465843842649
NPPA,4162.868,7080.547,58994,0.3905124837953327
NPPA,4925.9,7079.829,45714,0.3905124837953327
MYOM1,4351.902,7083.902,33069,0.4743416490252569
MYH6,4414.31,7083.839,16148,1.0
NPPA,4270.143,7084.929,35365,0.1802775637731994
NPPA,4165.625,7086.578,58994,0.0707106781186547
NPPA,4445.847,7085.894,16148,0.1118033988749895
NPPA,4389.079,7087.632,16148,0.1118033988749895
NPPA,4879.8,7086.618,22910,0.3905124837953327
NPPA,4968.404,7086.788,32780,0.0707106781186547
TNNI1,4256.31,7087.762,35365,0.6103277807866851
MYBPC3,4421.727,7087.982,16148,0.75
NPPA,4270.667,7089.667,35365,0.3201562118716424
LDB3,4924.921,7088.397,45714,0.7071067811865476
NPPA,5121.094,7089.594,33930,0.5315072906367325
EBF2,5351.452,7089.532,20618,0.8139410298049853
NPPA,4149.184,7090.526,11720,0.9055385138137416
NPPA,4362.764,7091.888,33069,0.4242640687119284
TNNI1,4570.494,7092.482,22395,0.1118033988749895
CDK1,5327.919,7092.919,20618,0.6726812023536854
MYH6,4555.429,7093.524,22395,0.565685424949238
NPPA,5056.012,7093.024,23317,0.282842712474619
NPPA,4276.506,7094.379,35365,0.25
NPPA,4305.326,7094.372,14770,0.05
MYH6,4325.351,7094.838,33069,0.2121320343559642
NPPA,4344.772,7096.424,33069,0.95524865872714
PAM,4920.097,7094.516,45714,0.9899494936611666
TPM1,4136.69,7096.31,11720,1.0
MYL3,5921.256,7095.791,15308,0.1802775637731994
NPPA,4109.368,7097.529,11720,0.75
NPPA,4535.802,7097.901,22395,0.85
MYBPC3,4129.0,7098.738,11720,1.0
NPPA,4407.614,7098.932,16148,0.3905124837953327
NPPA,5068.117,7098.117,23317,0.8845903006477066
MYH6,4094.333,7098.528,11720,0.25
SORBS2,4119.0,7098.892,11720,1.0
NPPA,4306.103,7099.759,14770,0.25
NPPA,4913.694,7099.236,45714,0.7778174593052023
PAM,5073.619,7101.071,23317,1.0
MYH6,5977.365,7101.257,9452,1.0
NPPA,4088.094,7102.234,11720,0.1118033988749895
NPPA,5921.143,7102.196,5759,0.1802775637731994
PAM,4256.702,7101.734,35365,1.0
NPPA,5879.504,7103.583,5758,0.6363961030678927
NPPA,4168.358,7104.566,11720,0.5852349955359812
MYOZ2,4314.154,7104.885,14770,0.1414213562373095
NPPA,4415.141,7106.082,16148,0.0707106781186547
NPPA,5077.905,7105.649,23317,1.0
NPPA,4223.788,7106.0,33684,0.565685424949238
ELN,5342.922,7106.813,20618,0.3354101966249684
TNNI1,5089.5,7107.0,23317,1.0
NPPA,4110.735,7107.735,11720,1.0
NPPA,4255.808,7108.731,35365,1.0
COL1A1,5334.571,7108.029,20618,0.3162277660168379
TBX5,5944.61,7108.22,9452,1.0
TNNI1,4286.178,7108.978,14770,0.8062257748298549
PAM,4126.714,7112.829,11720,1.0
TNNI1,4146.769,7111.769,11720,1.0
SORBS2,4212.0,7112.295,33684,0.3535533905932738
NPPA,5065.125,7112.375,23317,1.0
NPPA,4089.727,7112.364,11720,0.3535533905932738
TBX5,5926.45,7114.85,5759,0.8
NPPA,4256.884,7116.047,35365,1.0
NPPA,4587.459,7117.647,10763,0.2121320343559642
NPPA,5028.042,7116.979,17115,0.6726812023536854
NPPA,4314.35,7119.1,14770,0.6363961030678927
NPPA,4966.663,7117.289,32780,0.4609772228646444
NPPA,4355.674,7118.674,33069,0.95524865872714
NPPA,5926.516,7120.226,5759,1.0
PAM,4177.345,7121.471,45275,1.0
TPM1,4261.524,7120.381,35365,1.0
MYH6,4594.0,7120.968,10763,0.565685424949238
LDB3,5961.61,7120.756,9452,1.0
PAM,4211.333,7122.133,33684,0.6726812023536854
LDB3,4278.513,7122.632,14770,1.0
HSPB7,5116.405,7122.324,33930,0.282842712474619
NPPA,4966.488,7123.767,32780,0.1802775637731994
SORBS2,4163.0,7123.345,45275,1.0
NPPA,4168.208,7123.0,45275,1.0
MYOM1,4261.75,7124.625,14770,1.0
PAM,4288.0,7125.895,14770,1.0
NPPA,5034.81,7126.143,17115,1.0
NPPA,4356.261,7126.043,33069,0.7071067811865476
PCSK1N,4621.24,7126.8,10763,0.565685424949238
NPPA,4155.934,7126.846,11720,1.0
NPPA,5031.154,7126.808,17115,1.0
PAM,4171.897,7128.241,45275,1.0
NPPA,4350.533,7128.4,33069,0.4609772228646444
PAM,4300.281,7130.844,14770,1.0
MYH6,4223.705,7129.114,33684,1.0
MYOM1,4265.6,7131.1,14770,1.0
NPPA,4107.206,7133.857,18082,0.9013878188659972
PAM,4206.048,7132.69,33684,1.0
HSPB7,4334.895,7133.0,14770,0.1118033988749895
NPPA,4596.953,7133.093,10763,1.0
NPPA,5038.647,7131.559,17115,1.0
NPPA,5044.612,7133.347,17115,1.0
NPPA,5085.696,7133.107,23317,0.6519202405202649
NPPA,4156.488,7136.093,6687,1.0
MFAP2,5954.868,7135.698,9452,0.7
NPPA,4311.5,7136.684,14770,0.8321658488546619
MYH6,4620.324,7138.568,10763,1.0
NPPA,4093.511,7138.911,18082,0.3905124837953327
NPPA,5040.5,7138.886,17115,1.0
NPPA,5092.02,7139.961,31313,0.6800735254367722
NPPA,4135.754,7139.281,11720,1.0
NPPA,4161.121,7141.485,6687,1.0
PAM,4165.941,7141.294,6687,1.0
NPPA,4592.87,7140.87,10763,1.0
MYOZ2,5927.089,7141.489,5759,1.0
PAM,4120.548,7142.194,9868,1.0
MYH6,5943.826,7142.217,5759,0.6363961030678927
NPPA,4112.244,7144.78,18082,1.0
MYH6,4355.304,7144.348,33069,0.05
PAM,4615.778,7143.667,10763,1.0
MYH6,4193.925,7144.604,6687,1.0
PAM,4620.327,7145.755,10763,1.0
NPPA,5041.141,7147.0,17115,1.0
SORBS2,5907.519,7146.052,5759,1.0
PAM,4080.885,7147.115,18082,0.2121320343559642
MYOZ2,4263.429,7146.492,14770,0.5315072906367325
MYH6,4600.88,7146.8,10763,1.0
TNNI1,4639.158,7147.579,10763,0.3354101966249684
LDB3,4167.679,7148.244,6687,1.0
PAM,4642.756,7149.2,10763,0.1581138830084189
TBX5,4183.613,7153.0,6687,1.0
MYBPC3,4595.526,7154.485,10763,1.0
NPPA,4141.375,7155.403,9868,1.0
LDB3,5020.412,7155.912,17115,0.1414213562373095
MYH6,4657.667,7157.222,6611,0.05
NPPA,5025.422,7156.644,17115,0.282842712474619
MYL3,5935.922,7157.0,5759,0.4949747468305833
MYH6,4294.945,7158.255,40280,1.0
HSPB7,4191.273,7159.182,6687,1.0
NPPA,4218.775,7159.15,6687,0.1
MYH6,4269.091,7159.429,14770,0.282842712474619
PAM,4584.279,7158.837,10763,0.9340770846134704
PAM,4607.592,7159.592,10763,1.0
MYBPC3,4306.843,7159.964,40280,1.0
NPPA,5030.233,7160.558,17115,0.282842712474619
MYH6,4293.0,7162.622,40280,0.95524865872714
MYOZ2,4148.391,7163.087,6687,1.0
PAM,4283.628,7163.535,40280,0.6020797289396148
PAM,4585.063,7164.703,10763,1.0
MYH6,5117.235,7166.765,31313,1.0
PAM,4168.77,7167.655,6687,1.0
MYBPC3,4107.18,7167.44,18082,1.0
TOP2A,4247.0,7168.0,11346,0.565685424949238
NPPA,4562.598,7168.218,10763,0.1
MYH6,4608.897,7169.513,10763,1.0
NPPA,5132.382,7170.147,52602,0.9899494936611666
NPPA,4289.778,7171.333,40280,0.565685424949238
NPPA,4624.26,7171.76,6611,1.0
NPPA,4212.517,7172.897,6687,0.3535533905932738
NPPA,4263.045,7175.045,11346,0.25
NPPA,4448.094,7175.422,13828,0.282842712474619
LDB3,4105.865,7178.077,9868,1.0
NPPA,4207.611,7178.741,6687,0.6946221994724902
NPPA,4223.824,7178.618,11346,0.4031128874149274
NPPA,4308.526,7178.079,40280,0.4949747468305833
MYBPC3,4119.028,7179.0,9868,1.0
NPPA,4076.87,7181.074,18082,0.9340770846134704
MYBPC3,4239.587,7181.5,11346,1.0
NPPA,4287.543,7180.657,40280,0.1414213562373095
NPPA,4609.988,7181.726,6611,1.0
LDB3,4229.593,7184.556,11346,0.8200609733428363
MYOM1,4103.444,7186.056,18082,1.0
NPPA,5170.176,7184.824,24395,0.1
NUSAP1,4252.469,7186.25,11346,1.0
NPPA,4294.818,7187.778,40280,0.1118033988749895
MYOZ2,4245.316,7191.053,11346,1.0
MYH6,4468.738,7191.885,13828,0.7433034373659253
TNNI1,4591.565,7192.239,10763,1.0
NPPA,4601.631,7193.585,6611,1.0
NPPA,5153.316,7193.089,50093,0.3905124837953327
NPPA,4251.262,7194.875,11346,1.0
SORBS2,4631.563,7195.859,6611,1.0
MT2A,4670.902,7194.451,6611,0.9899494936611666
SLC8A1,4146.5,7195.5,9868,1.0
MYOM1,4217.0,7196.0,11346,0.6
TNNI1,5165.15,7196.225,24395,0.51478150704935
COL1A1,4564.343,7197.404,7321,0.8321658488546619
NPPA,5133.857,7198.686,50093,0.51478150704935
NPPA,5125.273,7201.818,50093,0.282842712474619
TNNI1,4073.176,7201.588,18082,1.0
PAM,4561.444,7202.63,7321,1.0
PAM,4626.899,7202.768,6611,1.0
TM4SF18,4538.063,7204.651,7321,0.6020797289396148
MYBPC3,4104.552,7205.97,9868,0.95
NPPA,4275.441,7205.882,11346,0.7762087348130012
TNNI1,4610.049,7206.037,6611,1.0
NPPA,4054.524,7207.762,37578,1.0
MYH6,4225.515,7207.121,11346,1.0
NPPA,4094.286,7207.381,60741,0.9219544457292888
PAM,4099.486,7209.541,60741,0.8077747210701756
NPPA,4115.034,7208.793,9868,0.894427190999916
NPPA,4094.714,7210.643,60741,0.7433034373659253
PAM,4230.902,7210.869,11346,1.0
MFAP2,4580.388,7210.433,7321,1.0
MYOM1,4958.111,7210.5,41633,0.3201562118716424
NPPA,4598.83,7211.596,7321,1.0
MYBPC3,4268.646,7214.43,11346,1.0
NPPA,4689.058,7214.477,7544,0.73824115301167
NPPA,4208.344,7215.311,11346,0.0707106781186547
MYBPC3,4065.077,7216.569,37578,1.0
NPPA,4727.708,7215.333,6799,0.3041381265149109
SORBS2,4273.786,7219.595,11346,0.8
MYH6,4666.747,7217.432,7544,1.0
NPPA,4225.296,7218.389,11346,0.6020797289396148
MYH6,4683.643,7221.643,7544,1.0
NPPA,5083.769,7219.654,24396,0.6726812023536854
PAM,4716.441,7220.882,6799,0.5590169943749475
TNNI1,4098.161,7223.0,60741,0.3201562118716424
NPPA,4246.609,7223.087,11346,1.0
MYH6,4282.571,7222.464,11346,0.3640054944640259
MYH6,4306.349,7223.181,19035,0.6363961030678927
NPPA,4650.012,7223.123,7544,1.0
TCF21,5151.329,7223.329,24395,1.0
NPPA,4113.897,7225.103,9868,0.1581138830084189
TBX5,4126.04,7224.28,9868,0.291547594742265
NPPA,4288.727,7223.182,19035,0.1581138830084189
NPPA,4321.576,7224.818,19035,0.6363961030678927
NPPA,5090.0,7224.182,24396,0.9192388155425116
MYL3,5131.0,7223.5,50093,0.1581138830084189
NPPA,4325.179,7228.107,19035,0.6363961030678927
TNNI1,4336.26,7227.027,19035,0.2121320343559642
TBX5,4721.607,7227.161,6799,0.9013878188659972
NPPA,4256.423,7227.654,11346,0.9340770846134704
PAM,4660.244,7228.78,7544,1.0
NPPA,5073.324,7228.853,24396,0.6020797289396148
MYBPC3,4297.547,7229.563,19035,0.6403124237432849
NPPA,4326.333,7231.615,19035,0.7433034373659253
ELN,5162.74,7230.894,24395,1.0
NPPA,4056.162,7232.074,37578,0.7071067811865476
LDB3,4713.727,7231.197,6799,1.0
PAM,4965.0,7231.405,41633,0.1802775637731994
NPPA,4987.864,7232.545,41633,0.7071067811865476
NPPA,4132.731,7232.718,9868,0.1118033988749895
PAM,4304.981,7234.283,19035,1.0
COL1A2,5172.674,7232.674,24395,0.7433034373659253
PAM,5057.074,7235.296,24396,0.1
MYBPC3,5099.545,7234.955,24396,0.95524865872714
MYH6,4283.9,7236.825,19035,0.7826237921249264
NPPA,4290.68,7236.64,19035,0.8514693182963201
TBX5,4716.565,7237.5,6799,1.0
NPPA,4264.554,7238.304,11346,0.3905124837953327
NPPA,4608.25,7238.875,7321,0.1
MYBPC3,5094.788,7239.096,24396,1.0
NPPA,4089.192,7241.151,43864,0.1118033988749895
LDB3,5082.467,7240.356,24396,1.0
FBLN5,5151.5,7240.0,27676,1.0
COL1A1,5174.508,7240.063,24395,0.4242640687119284
NPPA,4288.667,7240.381,19035,0.97082439194738
NPPA,4315.7,7240.85,19035,1.0
COL3A1,4585.533,7241.0,7321,1.0
NPPA,5137.63,7240.589,27676,0.9433981132056604
NPPA,4490.844,7244.781,50755,0.1414213562373095
NPPA,4644.95,7245.125,7544,0.6946221994724902
MYBPC3,5097.786,7244.929,24396,1.0
COL1A1,5177.0,7245.4,24395,0.1802775637731994
NPPA,4291.125,7247.0,19035,1.0
MYBPC3,5093.511,7246.277,24396,1.0
MYOZ2,4070.197,7248.967,43864,0.7071067811865476
NPPA,4655.264,7247.289,7544,0.9899494936611666
NPPA,4145.436,7250.691,17872,0.1414213562373095
MYOZ2,5075.795,7250.308,24396,0.9013878188659972
FBLN5,5146.333,7251.778,27676,1.0
COL1A1,5176.5,7251.125,34546,0.0707106781186547
NPPA,5070.865,7252.923,28724,0.6519202405202649
NPPA,4099.231,7254.908,43864,0.25
MYOZ2,5092.486,7255.286,24396,1.0
MYL3,4691.345,7257.0,7544,1.0
HSPB7,4186.442,7257.942,59766,0.3905124837953327
MYBPC3,4321.085,7259.043,19035,1.0
NPPA,4699.459,7258.284,6799,1.0
NPPA,5053.688,7257.729,28724,0.0707106781186547
COL1A2,5159.636,7258.136,34546,0.9394147114027968
NPPA,4328.132,7258.829,19035,1.0
NPPA,4088.908,7261.245,43864,0.8139410298049853
NPPA,4132.175,7262.158,17872,0.0707106781186547
MYBPC3,4713.391,7261.391,6799,1.0
NPPA,4341.145,7263.727,8428,1.0
NPPA,4107.857,7264.683,43864,0.1581138830084189
LDB3,4730.465,7265.394,6799,1.0
NPPA,4745.0,7264.024,6799,0.95524865872714
COL1A1,5075.0,7265.895,28724,1.0
COL1A1,5134.954,7264.569,27676,1.0
PAM,4316.214,7265.143,19035,1.0
PAM,4605.435,7266.935,56574,0.4609772228646444
MYH6,4712.197,7266.82,6799,1.0
NPPA,4744.667,7268.185,6799,0.95
SORBS2,4530.246,7268.459,50755,0.05
ELN,5138.711,7268.974,27676,1.0
COL3A1,4577.564,7269.188,16954,1.0
NPPA,4280.929,7269.8,8428,0.1118033988749895
NPPA,5171.38,7270.12,34546,0.8845903006477066
NPPA,4298.538,7271.423,8428,0.9219544457292888
MYH6,4708.604,7272.0,6799,1.0
NPPA,5035.191,7271.277,23754,0.05
PAM,4340.239,7273.58,8428,1.0
TNNI1,4144.513,7274.59,17872,0.8514693182963201
NPPA,4689.384,7279.093,6799,0.1802775637731994
MYBPC3,4250.85,7278.3,17310,0.4242640687119284
NPPA,4165.0,7279.391,17872,1.0
NPPA,4233.568,7279.068,17310,0.7071067811865476
TNNI1,4380.265,7278.735,8428,0.6800735254367722
TCF21,5060.286,7278.829,55209,0.7615773105863909
COL1A1,5086.489,7278.911,28724,1.0
NPPA,4349.556,7281.467,8428,1.0
SORBS2,4583.41,7281.066,16954,1.0
NPPA,4245.067,7282.337,17310,0.7778174593052023
MYBPC3,4329.5,7283.0,8428,1.0
NPPA,4577.977,7282.773,16954,1.0
NPPA,4169.386,7284.148,17872,1.0
PAM,4260.536,7284.036,17310,0.282842712474619
LDB3,4732.602,7284.25,6799,1.0
NPPA,4510.979,7285.362,16152,0.8200609733428363
NPPA,4758.151,7284.274,6799,0.1414213562373095
COL1A1,5077.12,7285.048,28724,1.0
NPPA,5084.256,7285.026,28724,1.0
NPPA,4279.188,7286.348,8428,0.5700877125495689
NPPA,4553.189,7285.811,16954,1.0
NPPA,4046.167,7288.25,59768,0.05
NPPA,4255.447,7286.979,17310,0.6020797289396148
SORBS2,4480.808,7291.404,16152,0.3201562118716424
MYOZ2,4702.0,7291.571,6799,0.1802775637731994
ELN,5066.667,7292.907,55209,1.0
NPPA,4489.479,7293.957,16152,0.7071067811865476
HSPB7,4234.333,7295.433,17310,1.0
PAM,4266.833,7294.0,17310,0.552268050859363
GJA4,4544.377,7294.17,16954,0.95524865872714
NPPA,4470.782,7295.872,16152,0.05
MYH6,4152.447,7298.84,17872,1.0
NPPA,4275.143,7297.024,17310,0.5385164807134504
NPPA,4343.963,7297.073,8428,1.0
PAM,4329.269,7298.692,8428,1.0
MYBPC3,4725.538,7298.394,6799,0.6726812023536854
MYH6,4513.5,7299.19,16152,1.0
PAM,4739.729,7299.333,6799,0.25
MYL3,4993.194,7299.097,23754,0.1414213562373095
MYL3,4479.75,7301.4,16152,0.5220153254455275
LDB3,4228.875,7302.536,17310,1.0
NPPA,4066.281,7303.198,59768,0.1414213562373095
FAM46C,4182.569,7302.98,17872,1.0
NPPA,4278.367,7303.918,8428,0.1581138830084189
NPPA,4140.3,7305.52,24949,0.8845903006477066
MYL3,4519.656,7305.328,16152,1.0
NPPA,4469.703,7306.422,16152,0.1
MYBPC3,4494.839,7306.306,16152,1.0
MYOZ2,4509.316,7306.071,16152,1.0
TBX5,5076.17,7305.596,16803,1.0
NPPA,4536.587,7306.9,10488,1.0
MYH6,4130.81,7307.714,24949,0.6726812023536854
MYH6,4251.225,7310.575,17310,1.0
NPPA,4336.717,7309.654,8428,0.95524865872714
COL1A1,5086.565,7310.217,16803,0.7158910531638176
TRIL,5069.2,7311.1,16803,1.0
NPPA,4152.634,7310.903,24949,1.0
NPPA,4108.457,7313.343,24949,0.05
NPPA,4171.841,7313.273,17872,1.0
PAM,4497.579,7313.079,16152,1.0
MYH6,4146.098,7315.197,24949,1.0
LDB3,4236.26,7312.18,17310,1.0
NPPA,4242.735,7313.449,17310,1.0
MYH6,4348.727,7314.432,8428,0.3905124837953327
NPPA,4546.836,7314.463,9945,1.0
MYBPC3,4127.712,7315.455,24949,0.8139410298049853
SORBS2,5084.273,7316.606,16803,1.0
NPPA,4175.351,7317.378,17872,1.0
NPPA,4191.516,7317.903,17872,0.565685424949238
PAM,4116.167,7318.417,24949,0.4949747468305833
PAM,4132.536,7319.25,24949,1.0
NPPA,4252.155,7319.602,17310,0.7778174593052023
MYBPC3,4491.605,7318.566,16152,0.9192388155425116
NPPA,4300.716,7319.932,8428,0.3201562118716424
NPPA,4702.0,7322.0,25711,0.97082439194738
COL1A1,5076.231,7322.231,16803,1.0
MYOZ2,4218.595,7325.0,17310,0.4609772228646444
NPPA,4496.5,7325.0,16152,0.8485281374238569
NPPA,5088.112,7326.236,16803,0.8485281374238569
NPPA,4730.07,7326.895,25711,0.9192388155425116
NPPA,4764.25,7328.688,16154,0.2121320343559642
SLC8A1,4134.222,7329.707,24949,1.0
NPPA,5016.8,7328.9,23754,0.6403124237432849
MYOZ2,4221.667,7329.359,17310,0.4242640687119284
NPPA,4686.406,7331.188,25711,0.7071067811865476
ISLR,5036.66,7331.617,16803,0.3201562118716424
NPPA,4217.727,7331.636,17310,0.1802775637731994
NPPA,4318.048,7332.69,8428,0.3807886552931954
PAM,4174.364,7332.727,17872,0.4609772228646444
NPPA,4332.048,7332.286,8428,0.3354101966249684
NPPA,4488.392,7333.392,16152,0.282842712474619
MYBPC3,4526.506,7334.627,10488,1.0
NPPA,4162.065,7334.548,24949,0.1118033988749895
NPPA,4326.69,7335.322,8428,0.3
NPPA,4337.08,7335.88,8428,0.05
PAM,4585.927,7337.564,9945,0.5830951894845301
NPPA,4102.976,7339.333,24949,0.5315072906367325
COL1A1,4654.273,7339.636,51947,0.4609772228646444
COL1A1,5057.5,7338.0,16803,0.8485281374238569
NPPA,4186.0,7339.387,17872,0.05
LDB3,4538.9,7340.0,10488,1.0
TNNI1,4116.561,7341.091,24949,0.95524865872714
TNNI1,4760.538,7342.0,16154,0.854400374531753
COL1A1,5064.222,7342.333,16803,0.8602325267042626
SORBS2,4564.792,7343.5,9945,1.0
MYOZ2,4515.78,7346.159,10488,1.0
NPPA,4593.683,7346.3,9945,0.3535533905932738
MYBPC3,4751.026,7346.026,16154,1.0
PAM,4780.096,7346.783,18231,0.8845903006477066
NPPA,4100.544,7346.509,24949,0.1802775637731994
NPPA,4136.783,7346.217,24949,0.6020797289396148
MYH6,4812.776,7345.796,52611,0.1802775637731994
NPPA,4727.705,7347.773,25711,1.0
NPPA,4733.736,7348.375,16154,1.0
MYBPC3,4746.878,7349.122,16154,1.0
NPPA,4807.288,7349.763,52611,0.1118033988749895
MYH6,4708.0,7349.595,25711,0.5408326913195984
NPPA,4799.6,7349.85,18231,0.282842712474619
NPPA,4789.7,7351.95,18231,0.7071067811865476
NPPA,4259.565,7353.435,753,0.6726812023536854
NPPA,4814.234,7353.617,52611,0.4949747468305833
NPPA,4114.5,7354.5,24949,0.3905124837953327
NPPA,4585.043,7354.29,9945,0.4609772228646444
SLC8A1,4805.412,7354.588,52611,0.3535533905932738
PAM,4211.0,7357.892,753,0.7905694150420948
NPPA,4816.611,7357.833,52611,0.7433034373659253
MYOZ2,4246.804,7357.373,753,1.0
NPPA,4502.315,7359.096,3535,1.0
LDB3,4799.797,7358.891,18231,0.6264982043070834
SLC8A1,4806.256,7359.093,52611,0.55
NPPA,4827.516,7359.387,52611,0.8139410298049853
NPPA,4637.544,7359.658,51947,0.6363961030678927
SORBS2,4659.286,7359.163,51947,0.4924428900898052
MYH6,4239.8,7360.5,753,1.0
NPPA,4717.732,7361.72,25711,0.2692582403567252
SORBS2,4582.5,7362.83,9945,0.3041381265149109
NPPA,4743.667,7363.833,16154,1.0
SORBS2,4834.524,7366.619,52611,0.3201562118716424
NPPA,4181.421,7367.921,753,0.1802775637731994
NPPA,4339.06,7367.34,25712,0.1118033988749895
MYBPC3,4740.212,7369.394,16154,1.0
NPPA,4784.468,7367.255,18231,1.0
OGN,4940.107,7368.952,60753,0.0707106781186547
NPPA,4764.568,7369.068,16154,1.0
COL1A2,4965.634,7369.61,60752,0.4949747468305833
NPPA,4416.824,7369.824,14883,0.0707106781186547
NPPA,4783.882,7372.206,18231,1.0
NPPA,4185.987,7373.026,753,0.5315072906367325
NPPA,4790.276,7374.253,18231,1.0
TNNI1,4171.855,7375.25,753,0.05
NPPA,4810.461,7376.776,52611,0.7905694150420948
NPPA,4296.119,7378.56,25712,0.2121320343559642
NPPA,4340.0,7380.5,25712,0.5220153254455275
NPPA,4485.849,7380.132,3535,1.0
NPPA,4202.338,7380.6,753,1.0
NPPA,4329.083,7381.714,25712,0.9899494936611666
NPPA,4707.79,7381.15,33933,0.2121320343559642
TBX5,4796.925,7381.875,21050,1.0
NPPA,4443.93,7382.965,14883,0.0707106781186547
MYOM1,4522.171,7382.286,3535,1.0
TNNI1,4789.353,7383.618,21050,1.0
NPPA,4203.931,7385.586,753,1.0
PAM,4282.592,7385.408,753,0.5315072906367325
PAM,4432.594,7384.729,14883,0.5315072906367325
NPPA,4736.469,7385.74,33933,1.0
NPPA,4301.446,7386.133,25712,0.6363961030678927
NPPA,4189.147,7388.647,753,1.0
NPPA,4450.214,7388.762,14883,0.1
MYBPC3,4728.063,7386.344,33933,1.0
NPPA,4196.547,7388.6,753,1.0
PAM,4715.125,7390.977,33933,0.8139410298049853
MYOM1,4212.087,7391.022,753,1.0
NPPA,4409.623,7390.792,14883,0.565685424949238
NPPA,4219.8,7392.093,753,1.0
NPPA,4489.667,7391.733,3535,1.0
MYH6,4731.146,7392.244,33933,1.0
NPPA,4204.961,7393.566,753,1.0
NPPA,4509.582,7395.025,3535,1.0
SLC39A8,4199.071,7395.786,753,1.0
PAM,4236.222,7394.864,753,1.0
NPPA,4705.333,7395.259,33933,0.4924428900898052
NPPA,4470.111,7395.556,3535,1.0
NPPA,4175.644,7399.067,1972,0.4031128874149274
TNNI1,4224.915,7398.489,753,1.0
TBX5,4758.064,7398.191,21050,0.6708203932499369
CRABP2,4529.171,7399.286,3535,0.854400374531753
MYBPC3,4551.558,7398.977,26903,0.4609772228646444
NPPA,4169.0,7401.875,1972,0.35
PAM,4257.614,7401.789,753,1.0
MYL3,4286.07,7401.93,753,1.0
NPPA,4248.975,7403.329,753,1.0
