cell_id,x,y
567,2827.846666666667,14480.359166666667
568,3293.99775,7629.794625
569,10880.04,9084.6665
570,11553.1,4902.032333333334
571,11890.68857142857,6622.720714285714
572,9490.2518,16592.372
573,8916.054,22724.9
574,16783.05787878788,6008.325333333333
575,7664.36068852459,2227.852409836066
576,6994.161035714285,6053.699321428571
577,6501.315,9523.902833333334
578,8013.74305,9933.93
579,15739.497857142856,16214.52
580,17248.51,23612.32857142857
581,11363.787777777778,6066.634333333333
582,10229.506363636363,6609.535
583,6126.655818181819,10351.397272727272
584,14483.458666666667,7076.426533333333
585,6060.188666666666,10327.561666666666
586,13851.797142857144,11062.425714285713
587,10077.51909090909,7192.490090909091
588,3192.0667777777776,3187.7227222222223
589,8477.432272727274,4238.078654545455
590,6709.142615384616,6531.311461538461
591,6920.703458333333,6594.844208333333
592,12524.907,7081.806299999999
593,7968.943466666667,8068.309133333333
594,4901.6302,9070.4079
595,17466.2075,23596.864999999998
596,7460.450277777778,1771.701388888889
597,3433.095846153846,2794.3704230769226
598,13220.766666666668,8459.910333333333
599,4891.380214285715,8976.383857142857
600,6762.249285714286,10115.228571428572
601,23075.373,17827.269
603,3723.0091578947367,8931.10447368421
604,3195.0460909090907,9315.164727272728
605,7773.193636363637,11392.451818181818
606,17582.901724137933,5227.803689655172
607,14416.8372,6965.32468
608,7171.6155,6382.750833333333
609,10832.838333333333,9359.352416666667
610,4299.870875,17289.37625
611,16762.934999999998,22132.932500000003
612,11579.840000000002,5389.284333333333
613,17004.328333333335,15475.181666666665
614,17702.68,21825.15
615,12553.9,6406.790333333333
616,5769.391533333333,8869.767955555555
617,16521.469999999998,24089.368571428575
618,12303.487692307692,5228.948615384615
619,9324.652833333334,9163.1055
620,8731.015666666666,10367.824999999999
621,23118.87,17813.647272727274
622,1383.7047,9885.168866666667
623,16430.509333333335,21166.075333333334
624,17207.36846153846,23365.421538461538
625,8810.935448275863,3234.8375172413794
626,9940.560428571427,6785.978
627,290.2744970588235,7158.323588235295
628,7477.310052631579,9599.31557894737
629,15888.436,16319.99857142857
630,7343.367681818182,803.2068318181817
631,14018.6715,5236.4133
633,8074.457222222223,6728.544222222223
634,13291.19,7576.887142857143
635,15050.191428571428,10894.510714285714
636,2526.049857142857,12662.91857142857
637,15484.080714285714,14418.073571428571
638,11431.157575757576,17780.927575757574
639,8839.6698,7084.4802
640,3974.244714285714,17410.667142857146
641,7392.78056,4845.65712
642,6496.341375,8337.5205
643,16024.302,10155.222
644,15372.53294117647,14141.813529411764
645,8514.76861904762,2069.0257142857145
646,2287.92396,4292.13028
647,12708.3025,6356.3385
649,16736.32588235294,15570.442941176472
650,21339.101818181818,16193.026363636365
651,11977.714,5296.397999999999
652,8681.135285714287,10221.955714285714
653,7253.413928571428,9362.692535714286
654,7441.350166666667,4444.0316
655,15065.555789473685,7345.842789473684
656,15002.732666666667,8373.1878
657,14908.133333333333,10416.862666666666
658,15417.518333333333,14418.125
659,19128.010000000002,12924.282000000001
660,7488.2919999999995,1849.224777777778
661,14384.496470588236,6457.413235294117
662,14346.9925,6475.26225
663,656.7277210526315,6801.666684210526
664,14844.8475,14245.8025
665,17844.55,17470.254
666,7346.312,7360.721142857144
667,7850.1978125,8496.502
