parent_id,ALDH1A1,CCDC102B,CDK1,CLU,COL1A1,COL1A2,COL3A1,COL9A2,CPE,CRABP2,EBF2,ELN,FABP3,FAM210B,FAM46C,FBLN5,GJA4,HSPB7,ISL1,ISLR,ITLN1,LDB3,LRRN3,LUM,MFAP2,MT1F,MT2A,MYBPC3,MYH6,MYH7,MYL2,MYL3,MYOM1,MYOZ2,MYRF,NAV1,NPPA,NUSAP1,OGN,PAM,PCSK1N,PTN,RSPO3,SBSPON,SLC39A8,SLC8A1,SORBS2,STMN2,TBX18,TBX5,TCF21,TCIM,TM4SF18,TMEM100,TNNI1,TNNT1,TOP2A,TPM1,TRIL
1,0.0,0.0,0.0,0.0,0.0,0.0,7.684743962713568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461715351917766,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.684743962713568,6.077143515095717,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7691426758635,0.0,0.0,0.0,7.174224817643044,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,5.917199867519596,0.0,0.0,7.301472639381708,0.0,0.0,0.0,0.0,5.917199867519596,0.0,5.917199867519596,0.0,0.0,6.608999776101094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.608999776101094,0.0,0.0,0.0,5.917199867519596,0.0,5.917199867519596,0.0,0.0,7.0140153898827995,6.608999776101094,0.0,5.917199867519596,0.0,0.0,0.0,0.0,5.917199867519596,0.0,0.0,0.0,0.0,6.608999776101094,0.0,0.0,0.0,5.917199867519596,5.917199867519596,0.0,7.0140153898827995,0.0,0.0
3,0.0,4.92715441479429,0.0,0.0,0.0,4.92715441479429,6.02092359706761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.616671466302535,0.0,4.92715441479429,4.92715441479429,0.0,0.0,0.0,4.92715441479429,0.0,0.0,0.0,0.0,0.0,7.000234556432596,7.000234556432596,0.0,0.0,5.616671466302535,4.92715441479429,0.0,0.0,0.0,8.13904871307229,4.92715441479429,0.0,7.405395728989411,0.0,0.0,0.0,0.0,4.92715441479429,0.0,5.616671466302535,0.0,0.0,4.92715441479429,0.0,0.0,0.0,0.0,5.616671466302535,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,4.9976096510791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9976096510791,0.0,0.0,0.0,4.9976096510791,0.0,0.0,0.0,6.378825584555548,0.0,0.0,0.0,0.0,0.0,6.091709057121252,7.389345930420958,0.0,0.0,6.378825584555548,0.0,4.9976096510791,0.0,0.0,8.456781047024876,0.0,0.0,6.378825584555548,0.0,0.0,0.0,0.0,0.0,0.0,4.9976096510791,0.0,0.0,5.687374080428037,0.0,0.0,0.0,5.687374080428037,0.0,0.0,0.0,0.0,4.9976096510791
5,0.0,0.0,0.0,0.0,7.313886831633462,6.90875477931522,6.2166061010848646,0.0,0.0,6.2166061010848646,0.0,6.2166061010848646,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,6.90875477931522,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,7.601402334583733,8.11202803831707,5.812138499293826,0.0,0.0,5.812138499293826,0.0,6.503789046997708,0.0,5.812138499293826,5.812138499293826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812138499293826,0.0,5.812138499293826,0.0,0.0,0.0,0.0,5.812138499293826,0.0,5.812138499293826,0.0,0.0,0.0,0.0,0.0,5.812138499293826,0.0,5.812138499293826,0.0,0.0,0.0,0.0,0.0,0.0,5.812138499293826,0.0,0.0,0.0,5.812138499293826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,4.968820743663249,0.0,0.0,0.0,4.968820743663249,6.062788033933216,0.0,0.0,0.0,0.0,4.968820743663249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968820743663249,0.0,0.0,6.349887961580832,6.90875477931522,0.0,0.0,0.0,4.968820743663249,5.6584861997410245,0.0,0.0,8.140190584414983,0.0,0.0,7.7954701539371,0.0,0.0,0.0,0.0,0.0,4.968820743663249,4.968820743663249,0.0,0.0,5.6584861997410245,0.0,4.968820743663249,0.0,0.0,0.0,0.0,6.062788033933216,0.0,0.0
9,5.17297292060993,0.0,0.0,0.0,7.114013207560483,7.5657024245483475,6.55500745091254,5.17297292060993,5.17297292060993,5.17297292060993,6.267799590092823,5.17297292060993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17297292060993,0.0,0.0,0.0,0.0,6.267799590092823,0.0,0.0,5.17297292060993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.267799590092823,5.17297292060993,5.17297292060993,0.0,0.0,7.114013207560483,0.0,0.0,0.0,5.17297292060993,0.0,5.17297292060993,5.17297292060993,5.17297292060993,6.777866367269159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17297292060993
11,0.0,0.0,0.0,0.0,5.589742425278652,4.9003242732785735,4.9003242732785735,0.0,0.0,0.0,0.0,0.0,5.589742425278652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839833262496678,0.0,0.0,4.9003242732785735,4.9003242732785735,0.0,7.196187070324464,7.3783837129967145,4.9003242732785735,0.0,4.9003242732785735,6.281019863941443,6.503789046997708,0.0,0.0,4.9003242732785735,0.0,0.0,7.3783837129967145,0.0,0.0,6.503789046997708,0.0,0.0,4.9003242732785735,4.9003242732785735,0.0,0.0,6.281019863941443,4.9003242732785735,0.0,0.0,0.0,5.589742425278652,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,5.2084921169742815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.898900592971683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.303451130240791,0.0,0.0,5.2084921169742815,0.0,0.0,5.2084921169742815,7.601402334583733,0.0,0.0,0.0,5.2084921169742815,5.898900592971683,0.0,0.0,5.2084921169742815,5.2084921169742815,0.0,7.688372064862406,0.0,0.0,5.2084921169742815,0.0,0.0,5.898900592971683,7.283135992203684,0.0,5.2084921169742815,6.303451130240791,0.0,0.0,0.0,0.0,6.303451130240791,0.0,5.2084921169742815,0.0,0.0
15,0.0,0.0,0.0,0.0,7.339187983916088,8.032010322833477,6.646690170246266,6.646690170246266,0.0,0.0,0.0,5.954840459801967,0.0,5.954840459801967,5.954840459801967,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,5.954840459801967,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.603115631169576,0.0,0.0,7.209600098101059,6.986641392902984,0.0,0.0,5.603115631169576,0.0,5.603115631169576,0.0,0.0,8.37224240483758,5.603115631169576,0.0,6.986641392902984,0.0,0.0,0.0,0.0,0.0,0.0,5.603115631169576,0.0,5.603115631169576,5.603115631169576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.603115631169576,0.0
18,0.0,0.0,0.0,0.0,7.301472639381708,7.0140153898827995,7.0140153898827995,0.0,0.0,0.0,0.0,5.917199867519596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917199867519596,0.0,0.0,0.0,5.917199867519596,0.0,0.0,0.0,7.301472639381708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.608999776101094,0.0,0.0,5.917199867519596,0.0,5.917199867519596,0.0,0.0,0.0,0.0,0.0,0.0,6.608999776101094,0.0,5.917199867519596,5.917199867519596,6.608999776101094,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,6.121495502161354,0.0,5.430541086359215,7.824445930877619,6.121495502161354,6.526228618887641,5.430541086359215,0.0,0.0,7.37268926107353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430541086359215,0.0,5.430541086359215,0.0,0.0,0.0,0.0,0.0,5.430541086359215,0.0,0.0,0.0,0.0,0.0,5.430541086359215,7.218643271861805,0.0,0.0,0.0,5.430541086359215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.430541086359215,0.0,0.0,0.0,0.0,0.0,7.036468263519029,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,9.009791891267726,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,5.323408107938332,5.323408107938332,5.323408107938332,0.0,0.0,0.0,5.323408107938332,5.323408107938332,5.323408107938332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.014114258068553,6.014114258068553,0.0,0.0,0.0,0.0,0.0,7.3985739280438265,6.41876436342879,0.0,0.0,5.323408107938332,6.41876436342879,6.014114258068553,0.0,0.0,7.7168607020239595,0.0,0.0,6.928937506413157,0.0,0.0,0.0,0.0,0.0,0.0,5.323408107938332,0.0,0.0,6.014114258068553,0.0,6.014114258068553,0.0,0.0,5.323408107938332,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,7.218643271861805,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,7.729175734280353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.506142128543193,0.0,0.0,7.218643271861805,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,5.105547978118739,0.0,0.0,0.0,0.0,0.0,0.0,5.105547978118739,0.0,0.0,0.0,5.105547978118739,0.0,0.0,0.0,0.0,0.0,6.487284707291105,0.0,0.0,5.795659046548777,0.0,0.0,7.738959456807939,6.89224212724205,0.0,0.0,5.105547978118739,0.0,0.0,0.0,0.0,7.584881361766585,0.0,5.105547978118739,7.402661414822543,0.0,0.0,0.0,0.0,0.0,0.0,5.105547978118739,0.0,5.105547978118739,6.20011006538006,0.0,0.0,0.0,0.0,6.20011006538006,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779448372398339,0.0,0.0,5.779448372398339,0.0,0.0,6.471049148040832,6.471049148040832,0.0,0.0,0.0,0.0,6.471049148040832,0.0,0.0,6.875998255971096,6.471049148040832,0.0,7.856182134112137,0.0,0.0,0.0,0.0,5.779448372398339,0.0,5.779448372398339,0.0,5.779448372398339,6.875998255971096,0.0,0.0,0.0,0.0,5.779448372398339,0.0,6.875998255971096,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,5.5008599231751285,0.0,5.5008599231751285,0.0,0.0,5.5008599231751285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5008599231751285,0.0,0.0,0.0,0.0,0.0,6.596746327567768,7.107025881689652,0.0,0.0,0.0,0.0,6.19196338744912,0.0,0.0,8.492705557816237,5.5008599231751285,0.0,6.884087141437953,0.0,0.0,0.0,0.0,0.0,0.0,5.5008599231751285,0.0,0.0,0.0,5.5008599231751285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,6.537640672314758,6.942623030403143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.942623030403143,0.0,5.845940345101734,0.0,5.845940345101734,6.537640672314758,7.922848517982294,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.230063640424056,0.0,6.537640672314758,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0
31,0.0,5.55067114056188,0.0,0.0,6.934047611962654,6.241874007624498,5.55067114056188,0.0,0.0,0.0,5.55067114056188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.646690170246266,0.0,5.55067114056188,5.55067114056188,0.0,5.55067114056188,0.0,0.0,6.646690170246266,7.339187983916088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.934047611962654,5.55067114056188,0.0,6.646690170246266,0.0,0.0,0.0,0.0,0.0,0.0,5.55067114056188,0.0,5.55067114056188,6.241874007624498,0.0,0.0,0.0,0.0,6.646690170246266,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,6.537640672314758,6.537640672314758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,5.845940345101734,5.845940345101734,0.0,5.845940345101734,0.0,0.0,6.537640672314758,6.537640672314758,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,7.230063640424056,0.0,5.845940345101734,7.4530622862888185,0.0,0.0,0.0,5.845940345101734,0.0,0.0,0.0,0.0,5.845940345101734,5.845940345101734,6.537640672314758,0.0,0.0,0.0,0.0,0.0,5.845940345101734,0.0,0.0
36,0.0,0.0,0.0,0.0,7.04216128901732,6.754770585794848,5.6584861997410245,0.0,0.0,0.0,5.6584861997410245,0.0,5.6584861997410245,0.0,6.349887961580832,0.0,0.0,5.6584861997410245,0.0,0.0,0.0,0.0,0.0,0.0,5.6584861997410245,0.0,0.0,6.754770585794848,7.265129978035143,0.0,0.0,0.0,5.6584861997410245,0.0,5.6584861997410245,0.0,5.6584861997410245,0.0,0.0,6.349887961580832,0.0,5.6584861997410245,5.6584861997410245,0.0,0.0,0.0,0.0,0.0,6.349887961580832,0.0,6.754770585794848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6584861997410245
39,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5254529391317835,0.0,0.0,0.0,0.0,6.621405651764134,6.621405651764134,0.0,0.0,6.2166061010848646,5.5254529391317835,5.5254529391317835,0.0,0.0,8.229777750081887,0.0,0.0,7.313886831633462,0.0,5.5254529391317835,0.0,0.0,0.0,0.0,5.5254529391317835,0.0,0.0,5.5254529391317835,0.0,0.0,0.0,0.0,5.5254529391317835,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,7.0909098220799835,7.0909098220799835,7.0909098220799835,0.0,5.993961427306569,7.3783837129967145,0.0,6.68586094706836,0.0,0.0,0.0,0.0,5.993961427306569,0.0,0.0,5.993961427306569,0.0,5.993961427306569,6.68586094706836,0.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,6.68586094706836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.453431037699777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1444351289000245,0.0,0.0,0.0,0.0,0.0,7.934405175217898,7.059437799128602,0.0,0.0,6.1444351289000245,0.0,5.453431037699777,0.0,0.0,7.934405175217898,0.0,0.0,7.241616135494416,0.0,0.0,0.0,0.0,5.453431037699777,0.0,5.453431037699777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264283180082056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264283180082056,0.0,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,6.646690170246266,7.744436542654315,0.0,0.0,0.0,5.264283180082056,0.0,0.0,0.0,7.051722413950769,0.0,0.0,8.149757258459449,0.0,0.0,5.264283180082056,0.0,0.0,5.264283180082056,5.954840459801967,0.0,0.0,5.954840459801967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264283180082056,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.265129978035143,6.167915732334905,0.0,0.0,6.167915732334905,6.167915732334905,0.0,0.0,0.0,8.2455219414855,0.0,0.0,7.957927342245102,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,6.860014563948276,6.860014563948276,6.167915732334905,0.0,0.0,0.0,0.0,6.167915732334905,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860014563948276,6.167915732334905,0.0,0.0,0.0,0.0,6.167915732334905,7.265129978035143,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.167915732334905,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,6.167915732334905,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,0.0,7.265129978035143,0.0,6.167915732334905,0.0,6.860014563948276,0.0,6.167915732334905,0.0,6.167915732334905,6.860014563948276,6.167915732334905,0.0,6.860014563948276,6.167915732334905,0.0,0.0,0.0,0.0,6.167915732334905,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860014563948276,6.167915732334905,0.0,6.167915732334905,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7691426758635,0.0,0.0,6.077143515095717,0.0,0.0,6.077143515095717,7.86698888515497,0.0,0.0,6.077143515095717,6.077143515095717,6.077143515095717,0.0,0.0,7.174224817643044,0.0,0.0,7.461715351917766,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,6.077143515095717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,5.779448372398339,0.0,0.0,7.1634222284534985,6.875998255971096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779448372398339,0.0,0.0,5.779448372398339,0.0,0.0,5.779448372398339,7.568629169959492,0.0,0.0,5.779448372398339,0.0,6.471049148040832,0.0,0.0,7.3864108878045425,5.779448372398339,0.0,6.471049148040832,0.0,0.0,0.0,0.0,5.779448372398339,0.0,0.0,0.0,0.0,0.0,5.779448372398339,0.0,0.0,0.0,5.779448372398339,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.630414969030203,5.630414969030203,0.0,0.0,0.0,0.0,0.0,0.0,5.630414969030203,0.0,0.0,0.0,0.0,0.0,7.236979086878522,7.0140153898827995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7067128739802735,0.0,0.0,7.929766461729666,0.0,0.0,0.0,0.0,0.0,6.7266330027636645,5.630414969030203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.630414969030203,5.630414969030203,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.670361888840676,5.88093194910298,0.0,0.0,0.0,6.572682063274631,0.0,0.0,0.0,8.075671501863283,0.0,0.0,7.265129978035143,0.0,0.0,0.0,0.0,5.88093194910298,0.0,5.88093194910298,0.0,0.0,6.977681048517689,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,6.813544494621113,8.065522304010056,0.0,0.0,0.0,6.813544494621113,6.121495502161354,0.0,6.121495502161354,6.121495502161354,0.0,0.0,6.813544494621113,0.0,0.0,0.0,0.0,0.0,6.813544494621113,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779448372398339,0.0,0.0,7.1634222284534985,0.0,6.875998255971096,5.779448372398339,5.779448372398339,6.471049148040832,5.779448372398339,0.0,5.779448372398339,8.261518117250061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.471049148040832,0.0,0.0,6.471049148040832,0.0,0.0,0.0,0.0,5.779448372398339,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,6.439350371100098,0.0,0.0,5.7477993600729755,5.7477993600729755,0.0,0.0,6.844282856026563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.844282856026563,0.0,0.0,0.0,0.0,0.0,5.7477993600729755,6.844282856026563,0.0,0.0,0.0,5.7477993600729755,6.439350371100098,0.0,0.0,6.844282856026563,0.0,0.0,6.439350371100098,0.0,6.844282856026563,0.0,0.0,0.0,5.7477993600729755,6.439350371100098,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0,6.439350371100098,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69097165663095,6.844282856026563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30979995019326,5.7477993600729755,0.0,7.1316985104669115,0.0,0.0,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,0.0,5.7477993600729755,0.0,0.0,0.0,0.0,5.7477993600729755,0.0,5.7477993600729755,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,6.526228618887641,6.526228618887641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.121495502161354,0.0,5.430541086359215,0.0,0.0,0.0,0.0,5.430541086359215,0.0,0.0,8.517393171418904,6.526228618887641,0.0,6.813544494621113,5.430541086359215,0.0,0.0,0.0,5.430541086359215,0.0,0.0,0.0,0.0,6.121495502161354,0.0,0.0,0.0,0.0,5.430541086359215,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,5.88093194910298,6.572682063274631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824445930877619,7.265129978035143,0.0,0.0,6.572682063274631,6.572682063274631,0.0,0.0,0.0,6.572682063274631,5.88093194910298,0.0,7.265129978035143,0.0,5.88093194910298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0,0.0,0.0,0.0,0.0,5.88093194910298,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,0.0,6.167915732334905,0.0,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,6.860014563948276,6.860014563948276,0.0,0.0,6.167915732334905,7.552637157608365,0.0,0.0,0.0,7.552637157608365,0.0,0.0,6.860014563948276,0.0,0.0,0.0,0.0,0.0,6.167915732334905,6.167915732334905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.630414969030203,0.0,0.0,0.0,6.7266330027636645,0.0,0.0,5.630414969030203,0.0,0.0,6.321766996021397,7.0140153898827995,0.0,0.0,0.0,0.0,6.321766996021397,0.0,0.0,8.33511160582689,5.630414969030203,0.0,7.0140153898827995,5.630414969030203,0.0,0.0,0.0,0.0,0.0,5.630414969030203,0.0,0.0,5.630414969030203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,7.3783837129967145,6.68586094706836,6.68586094706836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0909098220799835,0.0,6.68586094706836,0.0,0.0,5.993961427306569,0.0,0.0,5.993961427306569,5.993961427306569,0.0,0.0,0.0,6.68586094706836,0.0,0.0,0.0,6.68586094706836,0.0,0.0,5.993961427306569,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,6.68586094706836,0.0,0.0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,6.68586094706836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.993961427306569,5.993961427306569,0.0,0.0,0.0,0.0,5.993961427306569,0.0,6.68586094706836,5.993961427306569,0.0,0.0,0.0,0.0,7.3783837129967145,7.0909098220799835,0.0,0.0,0.0,5.993961427306569,0.0,5.993961427306569,0.0,6.68586094706836,0.0,0.0,7.783640596221253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576547010488493,0.0,0.0,6.959998122405276,6.267799590092823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.517393171418904,0.0,0.0,7.875719233062128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.267799590092823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
