gene,mean_cnc,mean_schwann,log2FC,pvalue
MACROD2,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.1318132639002747
C14orf142,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.1318132639002747
RRP8,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.1318132639002747
DLAT,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.1318132639002747
BMI1,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.1318132639002747
DUSP3,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.1318132639002747
ZFAND2A,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.1318132639002747
IQCK,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.13181326390027473
ILF2,4.225806451612903,3.1363636363636362,0.43013373442112934,0.13187149103752527
TUBA1B,39.096774193548384,25.65909090909091,0.6075795016254952,0.13188572537072815
VPS4A,0.6774193548387096,0.29545454545454547,1.1971102596196306,0.13201131954494394
LEPR,0.0,0.18181818181818182,-17.47214488548778,0.13211460750831178
C9orf142,1.0,0.6818181818181818,0.5525403497719232,0.13218726543297263
PRKCDBP,0.2903225806451613,0.5227272727272727,-0.8483994370256174,0.1323874560834747
RSPRY1,0.9354838709677419,0.4318181818181818,1.1152869911507142,0.13247551417823092
ZNF32,0.9354838709677419,0.5454545454545454,0.7782526999087805,0.13254788180313642
CENPU,0.4838709677419355,0.18181818181818182,1.4121209506247066,0.13271138890168052
CDH18,0.25806451612903225,0.0,17.977377849369752,0.13275014015974243
ZFAND5,1.064516129032258,1.5909090909090908,-0.5796531409143476,0.13286443005200946
NDUFA2,2.4838709677419355,1.6363636363636365,0.6020965466814703,0.13293842659842986
ZNF605,0.3870967741935484,0.13636363636363635,1.505228455482956,0.133202801512826
VCP,1.967741935483871,1.4090909090909092,0.4817760447514061,0.1332358856103669
PLVAP,0.0,0.11363636363636363,-16.794077741234737,0.1332481965850698
DBH,0.9032258064516129,0.0,19.784728778263528,0.13333688894502568
DCXR,0.8709677419354839,0.5,0.8006899628160855,0.13334531372319966
COASY,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.13349460696000343
BBIP1,0.4838709677419355,0.22727272727272727,1.090194442694034,0.13368540813808158
RHOT1,0.4838709677419355,0.25,0.9526914960196917,0.13381301973106305
C11orf96,0.16129032258064516,0.0,17.299309298506188,0.1338995438429214
NAIP,0.16129032258064516,0.0,17.299309298506188,0.1338995438429214
FRS3,0.16129032258064516,0.0,17.299309298506188,0.13389954384292146
RAB11FIP4,0.16129032258064516,0.0,17.299309298506188,0.13389954384292146
TRPV2,0.16129032258064516,0.0,17.299309298506188,0.13389954384292146
BORCS7,0.967741935483871,0.5454545454545454,0.8271622489834061,0.13391902698611008
AKAP13,1.0,0.6590909090909091,0.6014498772890914,0.13438101080044423
MED24,0.5161290322580645,0.22727272727272727,1.1833036607377792,0.13446454734946653
VPS37A,0.5483870967741935,0.3181818181818182,0.785341324060309,0.1348738360237823
LSM2,1.5806451612903225,1.1363636363636365,0.47608860574497336,0.13563928430646718
VEZF1,0.3548387096774194,0.6590909090909091,-0.8933121913836017,0.1357306184947231
DAZAP2,0.7741935483870968,0.4772727272727273,0.6978792268862661,0.13573962860482158
RING1,0.5806451612903226,0.3409090909090909,0.7682679668242895,0.13581642791311954
RNF170,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.1358908161416487
CCDC97,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.1358908161416487
PCNT,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.1358908161416487
PCCB,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.13589081614164886
FSD1L,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.13589081614164886
SAYSD1,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.13589081614164886
HMCES,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.13589081614164886
NRDE2,0.5161290322580645,0.2727272727272727,0.9202703128760816,0.1359485194532603
NMT2,0.5161290322580645,0.2727272727272727,0.9202703128760816,0.13594851945326042
RBM23,0.8387096774193549,0.4772727272727273,0.8133563009616807,0.13594987873970532
IMPA1,0.3548387096774194,0.11363636363636363,1.6427302021110621,0.13602001514020312
SRSF12,0.3548387096774194,0.11363636363636363,1.6427302021110621,0.13602001514020312
UCK2,0.3548387096774194,0.11363636363636363,1.6427302021110621,0.13602001514020315
PAQR8,0.3548387096774194,0.11363636363636363,1.6427302021110621,0.13602001514020315
NELFE,1.3870967741935485,0.9318181818181818,0.5739475501592709,0.13607015912405704
PUM2,0.6129032258064516,0.3181818181818182,0.9458057193280505,0.13642960406581348
WDR77,0.1935483870967742,0.36363636363636365,-0.9097987045292073,0.13656396434232512
ARID4A,0.9354838709677419,0.6363636363636364,0.5558606564203905,0.13660659773246692
FBL,1.7419354838709677,2.3863636363636362,-0.45412248359644536,0.13672658396985585
GTF2F1,0.9032258064516129,0.5681818181818182,0.6687330986608891,0.13680681145562998
ZC3H15,2.4838709677419355,1.8181818181818181,0.45009354140106617,0.1368205657670411
LRPPRC,0.41935483870967744,0.18181818181818182,1.205670531859298,0.13684023079064253
UQCC2,2.161290322580645,1.4090909090909092,0.6171278319890505,0.1368814635666069
MTHFD2L,0.45161290322580644,0.22727272727272727,0.9906589821119316,0.13695506836202337
AKR7A2,1.5483870967741935,1.0909090909090908,0.5052349175208205,0.13722938721831174
RGS9,0.3870967741935484,0.06818181818181818,2.505217875835699,0.13731749604956076
PNKP,0.6451612903225806,0.36363636363636365,0.8271616719074575,0.13734836495410488
RBBP4,1.7419354838709677,1.2727272727272727,0.4527675830242104,0.13740165574706278
JOSD1,0.41935483870967744,0.1590909090909091,1.3983144762622701,0.13749794056559383
SCARB2,1.032258064516129,1.4318181818181819,-0.4720442252355353,0.13752023835770436
SMYD3,0.5806451612903226,0.29545454545454547,0.9747181932313951,0.13772027017358607
KIAA1191,0.6129032258064516,0.3409090909090909,0.8462703480551788,0.13773330776791026
DHX30,0.6129032258064516,0.3409090909090909,0.8462703480551788,0.13773330776791043
ZNF518A,0.7419354838709677,0.4318181818181818,0.7808683543904299,0.13815973415769553
MYL9,1.3870967741935485,0.4318181818181818,1.6835702486169102,0.13821149922187684
ERCC1,1.5161290322580645,1.0,0.600392050160943,0.13836369060544151
IFIT3,0.0967741935483871,0.25,-1.3692246726626085,0.13843388784065716
KCNMA1,0.2903225806451613,0.09090909090909091,1.6751494094089272,0.13888813952355622
RNF213,0.2903225806451613,0.09090909090909091,1.6751494094089272,0.13888813952355622
UHRF1BP1L,0.2903225806451613,0.09090909090909091,1.6751494094089272,0.13888813952355625
TAF1,0.0967741935483871,0.25,-1.3692246726626085,0.13889223576123316
TOMM70,0.3548387096774194,0.18181818181818182,0.9646630578580193,0.13890139740776702
CRNKL1,0.3548387096774194,0.18181818181818182,0.9646630578580193,0.13890139740776702
MTMR2,0.3548387096774194,0.18181818181818182,0.9646630578580193,0.13890139740776702
TRIB2,0.8387096774193549,0.38636363636363635,1.1182101712471533,0.13897802276199533
PPCS,0.41935483870967744,0.20454545454545456,1.0357464120593756,0.13913793161510973
SMG7,0.41935483870967744,0.20454545454545456,1.0357464120593756,0.13913793161510973
TF,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946023
TSKU,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946023
FLNC,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
RXRG,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
HK2,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
RNF180,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
HACL1,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
TTI2,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
RP11-161M6.2,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
TDP1,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
TRIM5,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
VPS8,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
BICC1,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
SMIM13,0.03225806451612903,0.13636363636363635,-2.0796930493425085,0.13939610970946037
C14orf80,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.1396171020383451
NXN,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.1396171020383451
CAPZA1,1.3225806451612903,0.8181818181818182,0.6928616389511211,0.13990604146863003
ENY2,2.967741935483871,2.1136363636363638,0.4896382567595903,0.13993028672016342
CDK14,0.3870967741935484,0.18181818181818182,1.0901936011280489,0.14008029473008346
GTPBP3,0.45161290322580644,0.18181818181818182,1.3125854900426042,0.14014867407133907
SNRNP35,0.6774193548387096,0.38636363636363635,0.8100882854405593,0.14024482623297718
SOCS2,0.5483870967741935,0.22727272727272727,1.2707663375636251,0.1403147338327577
RELA,0.3870967741935484,0.20454545454545456,0.9202694813281265,0.14032684326390263
ZNF791,0.4838709677419355,0.25,0.9526914960196917,0.14051923087560336
C9orf78,1.2258064516129032,0.8636363636363636,0.5052348146973423,0.14057625554381345
MRPL35,0.41935483870967744,0.20454545454545456,1.0357464120593756,0.14077657758815193
TMEM259,0.41935483870967744,0.20454545454545456,1.0357464120593756,0.14077657758815204
ISCA1,0.8064516129032258,0.45454545454545453,0.8271620181529273,0.14101599051355057
COPRS,0.9354838709677419,0.5,0.9037833415439267,0.14115001509318006
SBK1,0.6129032258064516,0.22727272727272727,1.4312307328313667,0.14116587092617902
ZNF512,0.41935483870967744,0.22727272727272727,0.8837440239286254,0.14122170615335605
FLJ20021,0.2903225806451613,0.13636363636363635,1.0901921985210976,0.1412583243750307
NDUFS3,1.4516129032258065,1.0227272727272727,0.505234891472202,0.14128245622368255
RPL7L1,1.935483870967742,1.2954545454545454,0.5792355214275442,0.14137614405728008
YTHDC1,1.6451612903225807,1.1590909090909092,0.5052349405048977,0.14144178566310955
GTPBP6,0.3870967741935484,0.18181818181818182,1.0901936011280489,0.14162733396634702
MAGEH1,0.9354838709677419,0.5454545454545454,0.7782526999087805,0.14170031175395495
ZCCHC3,0.4838709677419355,0.25,0.9526914960196917,0.141805702525055
RNF139,0.4838709677419355,0.25,0.9526914960196917,0.14180570252505506
ATXN7L3B,1.2258064516129032,0.7727272727272727,0.6656992903627124,0.1422140639426835
MAPK14,0.3548387096774194,0.1590909090909091,1.1573070022609915,0.14274050834197843
IMPAD1,0.3548387096774194,0.1590909090909091,1.1573070022609915,0.14274050834197843
TBL3,0.3548387096774194,0.1590909090909091,1.1573070022609915,0.14274050834197843
TMEM167B,0.3548387096774194,0.1590909090909091,1.1573070022609915,0.14274050834197843
SLC39A7,0.6451612903225806,0.36363636363636365,0.8271616719074575,0.14279987390432758
MNS1,0.12903225806451613,0.2727272727272727,-1.079721301499611,0.14295335798220726
CEP78,0.967741935483871,0.5227272727272727,0.8885626786503339,0.14297657684807658
RPS7,27.387096774193548,35.0,-0.3538585723207506,0.14304598131825508
SH3GLB2,0.4838709677419355,0.18181818181818182,1.4121209506247066,0.14316852600240323
HELZ,0.5483870967741935,0.3181818181818182,0.785341324060309,0.14323041033842177
ELF1,0.12903225806451613,0.36363636363636365,-1.494757478312244,0.14325604338671485
C1orf123,0.9354838709677419,0.6136363636363636,0.6083279923482824,0.14332194635617357
XPR1,0.3548387096774194,0.11363636363636363,1.6427302021110621,0.1433534718684757
SGTA,0.5806451612903226,0.3409090909090909,0.7682679668242895,0.14359696671314084
CD320,0.6129032258064516,0.3409090909090909,0.8462703480551788,0.14365247380236987
VPS25,0.9032258064516129,0.5454545454545454,0.7276266819170116,0.1437817413013789
AMOT,0.03225806451612903,0.1590909090909091,-2.3020839592944435,0.143889828044729
TRMT1L,0.03225806451612903,0.1590909090909091,-2.3020839592944435,0.14388982804472902
C21orf59,0.5483870967741935,0.2727272727272727,1.0077329897019278,0.1438947723549615
PYROXD2,0.06451612903225806,0.20454545454545456,-1.664674384750573,0.14412369617028079
LPAR2,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.14421458696924835
ZNF121,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.14421458696924835
PPP1R21,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.14421458696924835
PPOX,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.14421458696924835
FBXO8,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.14421458696924835
CARS2,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.14421458696924835
BTD,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.14421458696924835
SS18L1,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.1442145869692485
TP53INP1,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.1442145869692485
IMPDH2,2.096774193548387,1.4318181818181819,0.5503228782371693,0.14426452938495918
LBX2,0.06451612903225806,0.20454545454545456,-1.664674384750573,0.1443531110851912
CERK,0.41935483870967744,0.18181818181818182,1.205670531859298,0.14447332241144156
MPPED2,0.41935483870967744,0.18181818181818182,1.205670531859298,0.14447332241144156
BCL2L12,0.1935483870967742,0.38636363636363635,-0.9972613124030305,0.1446016986738396
ILKAP,0.967741935483871,0.5454545454545454,0.8271622489834061,0.14461120570803904
NKAP,0.6129032258064516,0.36363636363636365,0.7531612081570362,0.14462632100990588
FAM172A,0.5483870967741935,0.29545454545454547,0.8922561791945428,0.14468149077387119
NCOA6,0.25806451612903225,0.045454545454545456,2.505209159741101,0.145040508097362
UBE2D4,0.25806451612903225,0.045454545454545456,2.505209159741101,0.145040508097362
DLGAP1,0.25806451612903225,0.045454545454545456,2.505209159741101,0.14504050809736205
CALCOCO1,0.5483870967741935,0.29545454545454547,0.8922561791945428,0.14582816690263675
PRPS1,0.7096774193548387,0.4090909090909091,0.7947404317488742,0.14592131413829124
HIBADH,0.12903225806451613,0.29545454545454547,-1.1951981120069959,0.14608194612611997
MGEA5,1.1290322580645162,0.6818181818181818,0.7276268914507368,0.14627089888014536
SRM,1.096774193548387,0.6590909090909091,0.7347162808560559,0.14628527548977016
DPCD,0.6129032258064516,0.3181818181818182,0.9458057193280505,0.1463873391309587
NCKAP5L,0.12903225806451613,0.29545454545454547,-1.1951981120069959,0.1464366623084587
MYL4,0.8709677419354839,0.5909090909090909,0.5596823072176375,0.1465653497213414
HIST1H2BH,0.8064516129032258,0.2727272727272727,1.5641254963726139,0.14670014515652652
POLR2J3,1.967741935483871,1.3863636363636365,0.505235000791012,0.14671108786013556
C22orf39,0.7096774193548387,0.4090909090909091,0.7947404317488742,0.14673014914250243
KLHL28,0.45161290322580644,0.18181818181818182,1.3125854900426042,0.14726749849565896
SPEN,0.6451612903225806,0.3181818181818182,1.0198061830784717,0.14742706386677898
HRK,0.25806451612903225,0.06818181818181818,1.9202572385896197,0.14759562526489892
ZBTB43,0.25806451612903225,0.06818181818181818,1.9202572385896197,0.14759562526489892
UGCG,0.25806451612903225,0.06818181818181818,1.9202572385896197,0.1475956252648991
TECR,1.2580645161290323,0.8409090909090909,0.5811835926045354,0.14786664168308591
IDH2,2.3870967741935485,1.7727272727272727,0.42928624556150163,0.1482282706349656
ZNF493,0.45161290322580644,0.20454545454545456,1.1426613702426818,0.14823834251770485
SPOP,1.1935483870967742,0.75,0.6702938396728002,0.14836006167170643
RAB34,0.5483870967741935,0.8636363636363636,-0.6552284036364111,0.14846706722030983
CCL2,0.03225806451612903,0.36363636363636365,-3.4947239363024187,0.1485600533709242
USP22,1.3870967741935485,0.8636363636363636,0.6835719191030033,0.1490763409164566
RPL23,25.032258064516128,32.34090909090909,-0.3695717830644796,0.14934953583804914
TXN2,1.3548387096774193,0.8636363636363636,0.6496246119435157,0.14940343415593935
ENC1,2.806451612903226,1.5909090909090908,0.8188953943812449,0.14944686498592039
STX4,0.25806451612903225,0.11363636363636363,1.1833001081350123,0.14952612667383752
AC159540.1,0.25806451612903225,0.11363636363636363,1.1833001081350123,0.14952612667383752
DSCC1,0.2903225806451613,0.09090909090909091,1.6751494094089272,0.1495889465512268
REXO4,0.5806451612903226,0.2727272727272727,1.09019500373878,0.1496685722104265
PGRMC2,0.4838709677419355,0.25,0.9526914960196917,0.14973050999211351
NR2F6,0.4838709677419355,0.25,0.9526914960196917,0.14973050999211351
NAA50,0.22580645161290322,0.4318181818181818,-0.9353342350457889,0.14974580823521022
KDM4B,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.14976116689097266
TVP23A,0.2903225806451613,0.11363636363636363,1.3532244884192333,0.14976116689097266
FKBP7,0.2903225806451613,0.5227272727272727,-0.8483994370256174,0.14979011917059312
BTG1,5.32258064516129,3.0681818181818183,0.7947417262855363,0.1498158213566616
RPF2,0.3870967741935484,0.22727272727272727,0.7682670931973763,0.1498249362263864
LIMD2,1.3225806451612903,0.8409090909090909,0.6533333224210192,0.14999159252300526
WDR11,0.45161290322580644,0.2727272727272727,0.7276256342502341,0.1500673930839507
SLC30A5,0.41935483870967744,0.20454545454545456,1.0357464120593756,0.15011559556575238
NIPA2,0.41935483870967744,0.20454545454545456,1.0357464120593756,0.15011559556575238
HMGN5,0.0967741935483871,0.22727272727272727,-1.2317217259882662,0.1502647119996029
SOCS7,0.0967741935483871,0.22727272727272727,-1.2317217259882662,0.1502647119996029
NEDD9,0.0967741935483871,0.22727272727272727,-1.2317217259882662,0.1502647119996029
ZNF12,0.0967741935483871,0.22727272727272727,-1.2317217259882662,0.1502647119996029
PHKG2,0.0967741935483871,0.22727272727272727,-1.2317217259882662,0.1502647119996029
PUM1,0.7741935483870968,0.45454545454545453,0.7682684036385083,0.15039937243029522
KRIT1,0.6129032258064516,0.3181818181818182,0.9458057193280505,0.15053273162016276
THOP1,0.16129032258064516,0.3181818181818182,-0.9801871084155838,0.15068101778790963
THOC5,0.3225806451612903,0.1590909090909091,1.0198038850875468,0.1507353739622286
RRP9,0.3225806451612903,0.1590909090909091,1.0198038850875468,0.1507353739622286
CHCHD4,0.3225806451612903,0.1590909090909091,1.0198038850875468,0.1507353739622286
TMEM189,0.3225806451612903,0.1590909090909091,1.0198038850875468,0.15073537396222864
ABL2,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121345
GK5,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121345
RNF135,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121345
NEK6,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121345
DHRS3,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121345
LST1,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121345
DUS3L,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121345
PHLDA3,0.06451612903225806,0.18181818181818182,-1.4947502649506506,0.15103282389121359
EIF5B,2.3225806451612905,1.5454545454545454,0.5876971560943726,0.1512245452131641
ING5,0.1935483870967742,0.36363636363636365,-0.9097987045292073,0.15130032835280538
NELFCD,1.3870967741935485,0.9545454545454546,0.539182168861843,0.15138601509492114
TBC1D14,0.22580645161290322,0.06818181818181818,1.7276129592786633,0.1514806743564536
CDK9,0.22580645161290322,0.06818181818181818,1.7276129592786633,0.1514806743564536
HIF1AN,0.22580645161290322,0.06818181818181818,1.7276129592786633,0.15148067435645363
GBA2,0.22580645161290322,0.06818181818181818,1.7276129592786633,0.1514806743564537
MFN2,0.22580645161290322,0.06818181818181818,1.7276129592786633,0.1514806743564537
ZNF264,0.22580645161290322,0.06818181818181818,1.7276129592786633,0.1514806743564537
CSNK1G2,0.3225806451612903,0.11363636363636363,1.5052270849376175,0.1515450203319212
TRIM27,0.6129032258064516,0.36363636363636365,0.7531612081570362,0.15162050630742135
TOPORS,0.5161290322580645,0.2727272727272727,0.9202703128760816,0.15188075428662257
ZC3H6,0.5161290322580645,0.22727272727272727,1.1833036607377792,0.1519326688205562
TMEM39B,0.3548387096774194,0.18181818181818182,0.9646630578580193,0.15194419374192747
RPL17,1.935483870967742,2.5681818181818183,-0.40805287492125386,0.1520379153450323
LRRC4B,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15219040124491304
TMEM256,0.967741935483871,1.4090909090909092,-0.5420699395915595,0.15220832732045644
MEIS2,0.4838709677419355,0.13636363636363635,1.8271558049796137,0.1522096880331207
ESF1,1.064516129032258,0.7045454545454546,0.5954324247856073,0.15270311847555507
DOCK7,0.3225806451612903,0.5681818181818182,-0.8166908534302835,0.15288248863194126
INSIG1,0.3225806451612903,0.06818181818181818,2.242184215392225,0.153095726105299
MYO5A,0.22580645161290322,0.022727272727272728,3.3125331421866058,0.15310558899721044
UFC1,2.6129032258064515,1.7272727272727273,0.5971575145896467,0.1531302587196431
CEP63,0.25806451612903225,0.5,-0.95419360534162,0.15334478245148764
RAB5A,0.9354838709677419,0.5454545454545454,0.7782526999087805,0.15347467370429446
KIAA1109,0.41935483870967744,0.18181818181818182,1.205670531859298,0.15349828102888902
SMAD1,0.41935483870967744,0.18181818181818182,1.205670531859298,0.15349828102888904
NDFIP2,0.41935483870967744,0.18181818181818182,1.205670531859298,0.15349828102888904
DHRS7B,0.3548387096774194,0.18181818181818182,0.9646630578580193,0.1535009649059666
ADH5,1.8387096774193548,2.3863636363636362,-0.376120015185349,0.15384404452418426
TMEM245,0.3548387096774194,0.1590909090909091,1.1573070022609915,0.15392148378670728
BBS7,0.3548387096774194,0.1590909090909091,1.1573070022609915,0.15392148378670747
SF3B5,3.0,2.25,0.41503733897945705,0.15414665690775156
ATP13A2,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15425994096266893
C2orf49,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15425994096266893
CYTH1,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15425994096266893
ZNF248,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15425994096266893
SEC24D,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15425994096266893
STT3B,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15425994096266896
ULK3,0.3225806451612903,0.13636363636363635,1.2421947950394818,0.15425994096266896
ATP6AP2,1.2903225806451613,0.8636363636363636,0.5792353372943946,0.15439213227366116
RSBN1,0.6774193548387096,0.4318181818181818,0.6496240063025835,0.1544921424796967
TMEM126B,1.0,0.6363636363636364,0.6520758721835868,0.15452866510611749
TRIM28,0.7096774193548387,0.4318181818181818,0.7167381053570476,0.15482580850165886
CCDC91,0.5483870967741935,0.2727272727272727,1.0077329897019278,0.15517522199453226
FAM228B,0.3870967741935484,0.20454545454545456,0.9202694813281265,0.1553440603090319
RBM15B,0.3870967741935484,0.20454545454545456,0.9202694813281265,0.1553440603090319
URI1,0.3870967741935484,0.20454545454545456,0.9202694813281265,0.15534406030903203
FAM189B,0.3870967741935484,0.20454545454545456,0.9202694813281265,0.15534406030903203
FAM127B,1.2903225806451613,0.7954545454545454,0.6978796906084156,0.15540499832901192
PBX3,0.5161290322580645,0.20454545454545456,1.3353060488685293,0.15556407156560156
BSDC1,0.8064516129032258,0.5227272727272727,0.6255285709731762,0.15565160165333836
BICD1,0.9032258064516129,0.5909090909090909,0.6121496679537097,0.15588028280103
ANKRD49,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.15595560270997097
MSANTD2,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.15595560270997097
PKNOX1,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.15595560270997097
CPPED1,0.22580645161290322,0.09090909090909091,1.3125807498137498,0.15595560270997103
MRPL14,1.935483870967742,1.3409090909090908,0.5294825239815797,0.15607167417594106
ZCCHC24,0.0967741935483871,0.2727272727272727,-1.4947550738499638,0.15635418744574997
MIEF1,0.3870967741935484,0.13636363636363635,1.505228455482956,0.15637550204492554
GNPAT,0.6451612903225806,0.38636363636363635,0.7396990640336343,0.15640521481899047
CRYM,0.03225806451612903,0.18181818181818182,-2.4947279036974157,0.1569284801208422
PLCB3,0.1935483870967742,0.045454545454545456,2.0901735239349275,0.15718806384075973
ZNF621,0.1935483870967742,0.045454545454545456,2.0901735239349275,0.15718806384075978
TRAM1L1,0.1935483870967742,0.045454545454545456,2.0901735239349275,0.15718806384075978
PROX1,0.1935483870967742,0.045454545454545456,2.0901735239349275,0.15718806384075978
LYSMD2,0.1935483870967742,0.045454545454545456,2.0901735239349275,0.15718806384075978
SH3BP5,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.15723186086601343
ERF,0.1935483870967742,0.38636363636363635,-0.9972613124030305,0.15729378829778656
CYTH2,1.3870967741935485,0.9090909090909091,0.6095714211835819,0.1573321513956374
HMG20B,0.9354838709677419,1.3863636363636365,-0.5675205326265791,0.15743180313416358
TIMM23,0.4838709677419355,0.25,0.9526914960196917,0.15756842188977918
UBAP2L,0.4838709677419355,0.22727272727272727,1.090194442694034,0.1579335942102663
DAG1,0.0967741935483871,0.25,-1.3692246726626085,0.1580197526573813
TXNDC12,0.4838709677419355,0.8409090909090909,-0.7973261958396649,0.15819615153375208
ATP6V1C1,0.3870967741935484,0.09090909090909091,2.0901856663707856,0.15827474724792517
C15orf41,0.16129032258064516,0.045454545454545456,1.8271406088775368,0.15873359024460149
CCNC,0.4838709677419355,0.25,0.9526914960196917,0.15881312628534108
CACUL1,0.7096774193548387,0.45454545454545453,0.642737690961793,0.15885987730038692
HSF1,0.7096774193548387,0.45454545454545453,0.642737690961793,0.158859877300387
SSR4,4.161290322580645,3.1136363636363638,0.41843036406002665,0.1589241489984389
ZC3H8,0.6451612903225806,0.36363636363636365,0.8271616719074575,0.158960437490468
RNASEH2B,1.1290322580645162,0.7272727272727273,0.6345176193061127,0.1590071979013263
ITSN1,0.6774193548387096,0.3181818181818182,1.0901954044853968,0.15906245915329784
AP2A1,0.5161290322580645,0.29545454545454547,0.8047935023686967,0.15912192602162153
MMADHC,1.4193548387096775,0.9545454545454546,0.5723490091588211,0.159279607088775
C16orf59,0.25806451612903225,0.09090909090909091,1.5052250291247062,0.1593764073783693
CCDC14,0.4838709677419355,0.7727272727272727,-0.6753358228406323,0.1594212746042045
KAT5,0.6129032258064516,0.36363636363636365,0.7531612081570362,0.15953652289460957
ANGEL1,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
GRAMD4,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
CCZ1B,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
MYOM1,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
AC142472.6,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
RASSF7,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
AXIN2,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
PSMG3-AS1,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
ARHGEF6,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
ZNF410,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
EGR3,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
MADD,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
ZMAT1,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
ITGA11,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
TMEM132B,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
ZBED6CL,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
TAS2R4,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
DHX34,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
CTD-3154N5.2,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
CCDC9,0.0,0.045454545454545456,-15.47216868962865,0.1596722231590842
